NC_007438.1,1005.9999999999994,310.8762807568073,19227.810599355846,0.14589422530162532,0.16666666666666674,6.929429447090146,1906.2486721306848,1908.14638158235,39.311261458554824,101.56823670811195,310.8762807568073,1245.3164559896518,19227.664705130544,3641022.613545815,1143.7482192815398,571.8741096407699,1.894879395756149,1.0939659595401472,0.24232305384973585,mRNA
NC_007438.1,897.999999999999,613.634726436807,10426.0,5.100749508756052,0.16666666666666685,5.622366370108137,924.0259736609138,925.0566778002615,150.79562588320087,269.20141804161585,613.634726436807,1288.730459267389,10420.899250491244,855729.8571428568,1019.5290412257732,509.7645206128866,1.0289821532972325,0.9232379229662576,0.27346342285504566,mRNA
NC_007438.1,814.0000000000001,592.3618649981423,5930.0,0.3481712685352742,0.16666666666666663,5.345479728217713,783.5049457406124,784.4692598849451,139.8246475736812,238.52461203164538,592.3618649981423,1163.6492127598103,5929.651828731465,615392.0197044335,925.124600728165,462.5623003640825,0.9625367883791305,0.8486409800222249,0.2679942877066631,mRNA
NC_007438.1,811.9999999999993,496.4373087923646,7455.999999999999,2.0808859881706647,0.16666666666666682,5.425776165830313,920.7735878053843,921.9096444839876,116.573840100429,242.80218882360236,496.4373087923646,1093.3386209643663,7453.919114011828,849917.3925925923,850.536432140764,425.268216070382,1.1339576204499817,1.028144254093219,0.2477549395685299,mRNA
NC_007438.1,1005.999999999999,719.0258777052786,26570.0,0.14348488796586087,0.16666666666666682,6.040130486987484,1472.855729526826,1474.3219874603928,168.857227336075,283.8532327150487,719.0258777052786,1322.5345107753794,26569.856515112035,2173625.3227091627,1038.6812780603307,519.3406390301653,1.4640713017165283,0.5845259312402197,0.26278779236480426,mRNA
NC_007438.1,842.0000000000001,550.7440561773657,7138.820622869955,2.7203265840256754,0.16666666666666666,5.500674954972335,950.5787710652913,951.7097396640575,136.67797773112594,246.38189607301956,550.7440561773657,1106.9367754860712,7136.100296285929,905751.428571428,860.5548794130516,430.2774397065258,1.1289534098162604,0.9191956080490754,0.2400168061367691,mRNA
NC_007438.1,885.9999999999992,597.4999916797987,6331.763001498243,0.7944834822481998,0.1666666666666668,5.641543675446813,935.2347298940516,936.2920900168142,125.24271479737965,243.035564364069,597.4999916797987,1116.459872935672,6330.968518015995,876642.877828054,873.424308571603,436.7121542858015,1.0555696725666506,0.9254361469859552,0.2111291405112209,mRNA
NC_007438.1,947.9999999999997,619.9452491159449,27976.0,2.642592782505078,0.1666666666666667,5.901919061610853,1559.0715185648155,1560.7187155573258,156.02206592301496,286.3885234265125,619.9452491159449,1178.2898913670713,27973.357407217496,2435842.909090909,891.9013679405588,445.9506839702794,1.644590209456557,0.6312502286990176,0.2270471287904123,mRNA
NC_007438.1,1008.0,658.6657053234931,8768.0,2.048101240588945,0.16666666666666666,6.066738910817571,1111.8129339056995,1112.9175669987392,128.46306462199954,256.4981361614491,658.6657053234931,1385.2124854756141,8765.951898759411,1238585.5109343932,1128.714349314165,564.3571746570825,1.1029890217318448,0.9426072067249481,0.2616549151908452,mRNA
NC_007438.1,943.9999999999994,667.6361712069045,7880.000000000001,0.8040405071066691,0.16666666666666677,5.799946876636044,984.1300727038067,985.174242835929,134.93084563130884,269.3935226073338,667.6361712069045,1284.448135348054,7879.195959492894,970568.288747346,1015.0546127407201,507.52730637036007,1.042510670237084,0.8424612857337368,0.2513503399493167,mRNA
NC_007438.1,824.0000000000008,528.9578018895885,27828.0,0.02087484670571393,0.16666666666666652,5.512100458453258,1535.5572278492261,1537.4241674175707,138.28536865044072,243.61455648878433,528.9578018895885,1053.6220418387804,27827.979125153295,2363673.0705596106,810.0074853499962,405.0037426749981,1.8635403250597387,0.576420453942304,0.2612067764845795,mRNA
NC_007438.1,879.9999999999998,552.3566245867469,14120.000000000002,2.9236540215565765,0.16666666666666669,5.698627668534473,1096.5400129498241,1097.7882091569436,113.90272787323964,212.01063657434094,552.3566245867469,1219.7969886842275,14117.076345978445,1205138.9521640092,1007.7863521098866,503.8931760549433,1.2460681965338913,0.8963923930104098,0.26889602190445216,mRNA
