nameseq,k1,k2,label
NC_007438.1,1.9188160354657573,3.8217505675996786,mRNA
NC_007438.1,1.9925333837885066,3.9667228837387816,mRNA
NC_007438.1,1.868000123142894,3.673788460799516,mRNA
NC_007438.1,1.9185309171247806,3.7431285777857943,mRNA
NC_007438.1,1.9562639585288935,3.849832447062619,mRNA
NC_007438.1,1.934853808752371,3.7580592671034188,mRNA
NC_007438.1,1.9151514913321823,3.7742376337820507,mRNA
NC_007438.1,1.967339473075839,3.8684739834516604,mRNA
NC_007438.1,1.86177788439574,3.7076473989595953,mRNA
NC_007438.1,1.8869350426622276,3.7033492864568607,mRNA
NC_007438.1,1.908373877793208,3.759712107027023,mRNA
NC_007438.1,1.9937610443350304,3.9664702719124314,mRNA
NC_007438.1,1.8656213848374261,3.7017409351522135,mRNA
NC_007438.1,1.895675094363227,3.610231089710987,mRNA
NC_007438.1,1.9255830988996592,3.805819226061223,mRNA
NC_007438.1,1.8154520799781302,3.570004526260239,mRNA
NC_007438.1,1.9444726606013856,3.864992352027302,mRNA
NC_007438.1,1.9189637587588875,3.784683367870674,mRNA
NC_007438.1,1.9480783775227704,3.855274136694038,mRNA
NC_007438.1,1.9396933290804914,3.846636784723037,mRNA
NC_007438.1,1.9451864763515905,3.8247159329268055,mRNA
NC_007438.1,1.9574837335024187,3.872046604854507,mRNA
NC_007438.1,1.9255208969903321,3.819000663225615,mRNA
NC_007438.1,1.9191869969322184,3.7888104436665175,mRNA
NC_007438.1,1.914935091920489,3.7779423693532364,mRNA
NC_007438.1,1.9309042762786737,3.832910888576527,mRNA
NC_007438.1,1.9707901102516234,3.9039177831868384,mRNA
NC_007438.1,1.968442036627208,3.878954169513181,mRNA
NC_007438.1,1.9495088046851363,3.872547311105238,mRNA
NC_007438.1,1.9251456389072086,3.833960569728211,mRNA
NC_047072.1,1.9092068404956226,3.750786361043119,mRNA
NC_047072.1,1.8264696456611536,3.610475856137738,mRNA
NC_047072.1,1.9485661520888158,3.8606524350531206,mRNA
NC_047072.1,1.9725396153921315,3.901065097216501,mRNA
