nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
U85256.1,8.20309483,0.2764991727717788,4691.19515929,0.0026363830557438925,24.29977191100366,307.0822884840227,191.66242829210648,191.82288242509932,0.05837119391838448,0.10283126747225796,0.2764991727717788,0.49149898930647723,4691.192522906945,36796.01822187348,0.38866772183421927,0.19433386091710964,23.36464861910008,0.12407119738378074,0.25578832488142184,mRNA
AF221906.1,7.442988040000014,0.21307208998914148,3875.9838547600025,0.0015064605908194665,24.407760121386186,292.85634806328386,165.86270809556484,166.01508544336144,0.0542749816328366,0.09274783954787623,0.21307208998914148,0.4224970548097924,3875.9823482994116,27561.0085947666,0.32974921526191614,0.16487460763095807,22.284424911633277,0.13076928562830212,0.2102176585326789,mRNA
AF221908.1,8.194669330000005,0.2241718963515745,4594.71132649,0.0016646200688840923,23.75528027153068,312.08033499766793,189.95437830688198,190.1172196383792,0.05856306845052092,0.1006721393058396,0.2241718963515745,0.46111958921167817,4594.709661869931,36144.55720302772,0.36044744990583855,0.18022372495291927,23.18023713433741,0.125880185095365,0.2585430914678945,mRNA
AF221909.1,6.937993940000002,0.20562422074029502,3301.5826483600003,0.0012618390297405614,23.83013516055814,276.60591070878263,148.0834709132494,148.23297470792753,0.06552003191997262,0.10004804568929283,0.20562422074029502,0.3928041716318642,3301.5813865209707,21973.01479076108,0.2927561259425714,0.1463780629712857,21.343845525649073,0.1363900307929103,0.25665882933418693,mRNA
AF221910.1,7.7935153700000015,0.2038903454167499,4146.806178490001,5.2541393027228374e-05,23.69491274470491,305.51214165257056,176.00899610541606,176.16806436752972,0.04410675343210494,0.08173174825373504,0.2038903454167499,0.41549994391839973,4146.806125948608,31035.186903002093,0.3337681956646647,0.16688409783233235,22.584031435023142,0.1293619961340665,0.22684176723650512,mRNA
AF221911.1,6.915765850000015,0.2180811482357365,3385.9015322500004,0.00286155315527589,24.72611185932497,281.80871232212866,149.3318311458475,149.4775918746882,0.03971592303652483,0.0837375395635354,0.2180811482357365,0.41589074941648063,3385.8986706968453,22343.550472655847,0.3321532098529452,0.1660766049264726,21.592956497485694,0.13455305510630622,0.2260701004883192,mRNA
AF221912.1,7.803435960000038,0.2440334290888631,4212.736911359999,1.925729321890713e-05,24.09195141264401,300.68570239853045,177.21711846542655,177.37443506850033,0.044570372415832234,0.08184459000000008,0.2440334290888631,0.4766013878862899,4212.7368921027055,31461.69021586964,0.3947567978862898,0.1973783989431449,22.710139401903376,0.12796849305027966,0.2780849188090285,mRNA
AF221913.1,7.549688770000002,0.17724680819080102,3791.6899828900005,0.0018861303796453464,22.959003823058694,302.81838422524015,166.10549794772064,166.26544550326582,0.047771761616285636,0.08288057011788905,0.17724680819080102,0.36908742526724,3791.6880967596207,27644.198368399455,0.28620685514935096,0.14310342757467548,22.00163516776607,0.13315228068121335,0.2632381383062697,mRNA
AF221914.1,8.111020090000007,0.254968233149208,4574.885516410002,0.0003004689265690751,24.205751083688064,309.4450036521594,188.33090025293828,188.49097754512195,0.052797482324151,0.10519642976356987,0.254968233149208,0.476235809718689,4574.885215941075,35528.84861591567,0.37103937995511915,0.18551968997755958,23.219138673461,0.1251422657614822,0.23049584626144098,mRNA
AF221915.1,9.13616317000001,0.25670344449262955,5834.622394089999,0.0005799616517904815,24.3355256683023,340.2016973333133,225.73339790898822,225.902803859968,0.045218644020584786,0.0853310710743957,0.25670344449262955,0.5361700872456522,5834.621814128347,51032.076791795174,0.4508390161712565,0.22541950808562825,24.70768020543004,0.11800814333757681,0.23669712636762333,mRNA
AF221916.1,6.604358070000001,0.22548555220547897,3039.0633072900005,0.0008581472209214148,24.276898925520147,272.0122677137593,138.41247326068327,138.55657790487786,0.05267623526926554,0.07562028172515353,0.22548555220547897,0.379525576440843,3039.0624491427798,19197.925280710486,0.3039052947156895,0.15195264735784475,20.957748170774643,0.13825789759093493,0.24655631774807168,mRNA
AF221917.1,7.377259150000001,0.24045091440501576,3819.3018002500035,0.00018225000000030158,24.489673331682624,288.02391448061843,163.88772616466267,164.0391236345133,0.05796024751012813,0.10130645464504855,0.24045091440501576,0.475780938493053,3819.3016180000036,26908.834082779133,0.3744744838480044,0.1872372419240022,22.21525946593087,0.1306408064095861,0.268684893660513,mRNA
AF221918.1,7.496867180000008,0.24953896868976932,3919.235774439999,0.0003995597885129816,24.32127033272759,292.9073582378315,167.40734961403138,167.56058291807057,0.047286644892716535,0.09375373983559068,0.24953896868976932,0.4790875115026769,3919.2353748802107,28076.5489478436,0.38533377166708627,0.19266688583354313,22.330307526407477,0.12987473180871859,0.29779020107522386,mRNA
AF221919.1,8.115076289999994,0.2592043583128368,4741.272677610002,0.0017032533379165546,25.22054745423309,305.3319169934477,191.1708265225826,191.32669350854295,0.06902275770668859,0.12722303184617834,0.2592043583128368,0.5498798602291896,4741.270974356664,36605.903648911924,0.4226568283830112,0.2113284141915056,23.557489750054184,0.12328039912657636,0.23643143951914103,mRNA
AF221920.1,7.448900270000014,0.24399577714925433,3854.6341444900004,0.001444718921261527,24.209390218260097,291.91509519190276,165.55681770705564,165.7100401532772,0.04884475351749556,0.0895554779464188,0.24399577714925433,0.45207621841321005,3854.632699771079,27459.81740760074,0.3625207404667913,0.18126037023339564,22.225672475952656,0.1305576766811163,0.2673367179113177,mRNA
