nameseq,k1,k2,label
NC_007438.1,1.8730884813616868,3.683621335048269,mRNA
NC_007438.1,1.9382384820253153,3.847163608374431,mRNA
NC_007438.1,1.930044301402226,3.8025446648842673,mRNA
NC_007438.1,1.9297569496364302,3.8315504445646997,mRNA
NC_007438.1,1.9096422533042456,3.7247720687439743,mRNA
NC_007438.1,1.9476404352301904,3.860707609355017,mRNA
NC_007438.1,1.9429262275925472,3.8576658245509763,mRNA
NC_007438.1,1.8764508553948442,3.5912391961416827,mRNA
NC_007438.1,1.889246790655256,3.7340548633492823,mRNA
NC_007438.1,1.928103490945698,3.7975746174134017,mRNA
NC_007438.1,1.986717538862953,3.9404375139292247,mRNA
NC_007438.1,1.9661980534452244,3.8969150665169616,mRNA
NC_007438.1,1.9138944352120604,3.7708163835436377,mRNA
NC_007438.1,1.9349419507251988,3.817106772376602,mRNA
NC_007438.1,1.9111897277479706,3.7712592176903876,mRNA
NC_007438.1,1.901191348054595,3.684896870655409,mRNA
NC_007438.1,1.9950122020045495,3.9692981473233306,mRNA
NC_007438.1,1.8662686810607085,3.6896832474451915,mRNA
NC_007438.1,1.9289779985993754,3.811878441910084,mRNA
NC_007438.1,1.9535079898869794,3.852940337172698,mRNA
NC_007438.1,1.9144304182139735,3.799023868781405,mRNA
NC_007438.1,1.8644251116981774,3.6896366844086717,mRNA
NC_007438.1,1.9655425320248356,3.87354755880051,mRNA
NC_007438.1,1.9285811812178837,3.8195864095507766,mRNA
NC_007438.1,1.9598370499556772,3.8735230511000465,mRNA
NC_007438.1,1.8316265578196063,3.6380188821040575,mRNA
NC_007438.1,1.801940500522214,3.5475497825991384,mRNA
NC_007438.1,1.9158213298768145,3.7606555815664873,mRNA
NC_007438.1,1.907288322937979,3.776670883559966,mRNA
NC_007438.1,1.9587931458328904,3.8663975308821636,mRNA
NC_047072.1,1.9738420073577003,3.9274070288725644,mRNA
NC_047072.1,1.8240011329397887,3.5707236372181064,mRNA
NC_047072.1,1.9569796642461597,3.8605515675695474,mRNA
NC_047072.1,1.9783789361839417,3.9249742787167596,mRNA
NC_047072.1,1.9689559902102596,3.8838791822845495,mRNA
NC_047072.1,1.9768349722954568,3.917247208398959,mRNA
NC_047072.1,1.9146149495356366,3.591433789012744,mRNA
NC_047072.1,1.9720386374337888,3.9076503354693237,mRNA
NC_047072.1,1.9473417039375547,3.835711245902892,mRNA
NC_047072.1,1.9556126976329893,3.8677483253851315,mRNA
NC_047072.1,1.9048441960315046,3.778484514400763,mRNA
NC_047072.1,1.9649394845471473,3.911294395327752,mRNA
NC_047072.1,1.9535166051474975,3.88260227236988,mRNA
NC_047072.1,1.9681496296933028,3.8609464964076006,mRNA
NC_047072.1,1.931688880514662,3.7428481265409963,mRNA
NC_047072.1,1.849864338969729,3.6639881836814787,mRNA
NC_047072.1,1.9273445913800238,3.832298888143353,mRNA
NC_047072.1,1.9463793887895355,3.8239288121469484,mRNA
NC_047072.1,1.9344806237745713,3.818945190821959,mRNA
NC_047072.1,1.9797354600030284,3.9180868360589183,mRNA
NC_047072.1,1.981715388143155,3.881961386558256,mRNA
NC_047072.1,1.881862974757425,3.743310784706263,mRNA
NC_047072.1,1.847702683650211,3.6568306325800437,mRNA
NC_047072.1,1.9458795742387154,3.8343413849598957,mRNA
NC_047072.1,1.9619942872796194,3.8963238854721842,mRNA
NC_047072.1,1.9624229702298333,3.862981303101233,mRNA
NC_047072.1,1.9646352150729598,3.9054020474663944,mRNA
NC_047072.1,1.8942529555395518,3.7464382029007415,mRNA
NC_047072.1,1.9892001524070788,3.9377519648628065,mRNA
NC_047072.1,1.9741978854395685,3.9173662530834368,mRNA
NC_000005.10,1.5016292682198151,2.7853793057704723,mRNA
NC_000005.10,1.965571555951735,3.8505010622799984,mRNA
NC_000005.10,1.9901371238250105,3.9158326818185465,mRNA
NC_000005.10,1.9743111633723704,3.9235477544871955,mRNA
NC_000005.10,1.935955218398709,3.777193038802966,mRNA
NC_000005.10,1.9874749436565045,3.884896648928659,mRNA
NC_000005.10,1.9153102263801471,3.726624219004496,mRNA
NC_000005.10,1.94012242767757,3.828943839546896,mRNA
NC_000005.10,1.9493895936403873,3.8251058757347036,mRNA
NC_000005.10,1.9392693552707791,3.8306869753406705,mRNA
NC_000005.10,1.9852763449984443,3.8470679178544955,mRNA
NC_000005.10,1.9694117294662934,3.83784661608391,mRNA
NC_000005.10,1.9909174040865114,3.9247691831190807,mRNA
NC_000005.10,1.9521202216903346,3.816279851144773,mRNA
NC_000005.10,1.8834563999170526,3.5754952259884694,mRNA
NC_000005.10,1.697181996216154,3.2541967650083277,mRNA
NC_000005.10,1.999479737604248,3.9394677693701263,mRNA
NC_000005.10,1.9732614747290713,3.9072250229729164,mRNA
NC_000005.10,1.9720616855992859,3.8447345318164263,mRNA
NC_000005.10,1.9340611203991296,3.7429202075337313,mRNA
NC_000005.10,1.9868561438929864,3.8787352013548153,mRNA
NC_000005.10,1.9870813674417342,3.885533039352596,mRNA
NC_000005.10,1.9786559031062807,3.8800380184215117,mRNA
NC_000005.10,1.936306146043151,3.7388470001385734,mRNA
NC_000005.10,1.975810665004912,3.881189228549414,mRNA
NC_000005.10,1.847855930330043,3.6167624992668213,mRNA
NC_000005.10,1.9863167564004465,3.896499058098736,mRNA
NC_000005.10,1.9760086300590647,3.8241300487810963,mRNA
NC_000005.10,1.9898232911544056,3.921878438444052,mRNA
NC_000005.10,1.9977953798707346,3.9601722373621615,mRNA
NC_061159.1,1.7429466846885964,3.3726992505907614,mRNA
NC_061159.1,1.9038208284793003,3.782748399121287,mRNA
NC_061159.1,1.877522541893404,3.6508949400467223,mRNA
NC_061159.1,1.870904716622219,3.6907961965391096,mRNA
NC_061159.1,1.821002283700724,3.5658606427641555,mRNA
NC_061159.1,1.7827706741008786,3.5008074752653076,mRNA
NC_061159.1,1.7958022515698902,3.56537193315715,mRNA
NC_061159.1,1.8589325379485901,3.686619631841498,mRNA
NC_061159.1,1.911142655165118,3.7688106082515374,mRNA
NC_061159.1,1.8491899555274975,3.6729673019396647,mRNA
NC_061159.1,1.7682882945991132,3.498419685626861,mRNA
NC_061159.1,1.8807137710728532,3.7232219703193277,mRNA
NC_061159.1,1.8736787262987586,3.714580124072442,mRNA
NC_061159.1,1.6890363312664265,3.3299808733837852,mRNA
NC_061159.1,1.7881393529917902,3.5656434571948514,mRNA
NC_061159.1,1.8522400599318576,3.6823580285653676,mRNA
NC_061159.1,1.83432698073553,3.613301705852107,mRNA
NC_061159.1,1.8875176530822233,3.741227058437563,mRNA
NC_061159.1,1.957228146292479,3.8123289130176783,mRNA
NC_061159.1,1.9241044227783222,3.8201801087873646,mRNA
NC_061159.1,1.8189630144594329,3.533986761847855,mRNA
NC_061159.1,1.942862264607778,3.8315721120340718,mRNA
NC_061159.1,1.8311281017566559,3.639569448179358,mRNA
NC_061159.1,1.8532624229256536,3.679888479848001,mRNA
NC_061159.1,1.9086459053058555,3.7224798608149188,mRNA
NC_061159.1,1.8702910177920145,3.707019605029847,mRNA
NC_061159.1,1.8602211069514984,3.6576672897540825,mRNA
NC_061159.1,1.838149486043661,3.632912587430171,mRNA
NC_061159.1,1.8776916515443631,3.7297642801721254,mRNA
NC_061159.1,1.8059208178925785,3.572884799199973,mRNA
OX243816.1,1.982307479482036,3.9421182775274812,mRNA
OX243816.1,1.9357259571026235,3.839102131273032,mRNA
OX243816.1,1.9892101605934682,3.947086515887284,mRNA
OX243816.1,1.97270463376101,3.9137732574552384,mRNA
OX243816.1,1.9719799566696152,3.9120598552251704,mRNA
OX243816.1,1.9364031303272229,3.8452476001390945,mRNA
OX243816.1,1.9958153151649465,3.942559442646866,mRNA
OX243816.1,1.9703100249864862,3.9242432324924157,mRNA
OX243816.1,1.8555509082433832,3.6878808826482836,mRNA
OX243816.1,1.94299936677415,3.848376985007901,mRNA
OX243816.1,1.968640142408359,3.895226627876218,mRNA
OX243816.1,1.9817039956885802,3.906927733269919,mRNA
OX243816.1,1.9613302897854992,3.8086408839590606,mRNA
OX243816.1,1.9743196864100845,3.898437820231087,mRNA
OX243816.1,1.9693541427492196,3.90328774965618,mRNA
OX243816.1,1.9137987763196138,3.789113959445003,mRNA
OX243816.1,1.8845707309120812,3.71275487972671,mRNA
OX243816.1,1.926828169841231,3.7911194400835937,mRNA
OX243816.1,1.9300482715849188,3.8479482414315593,mRNA
OX243816.1,1.9950683706080703,3.971015793435212,mRNA
OX243816.1,1.9920651782707337,3.948968911699014,mRNA
OX243816.1,1.8877340779811955,3.7421002472774925,mRNA
OX243816.1,1.9264453964028598,3.8286905053330966,mRNA
OX243816.1,1.9689183100004595,3.9139876128895272,mRNA
OX243816.1,1.986095497954031,3.959616939107495,mRNA
OX243816.1,1.992712029165405,3.922405968704268,mRNA
OX243816.1,1.9193904401404347,3.775789304087881,mRNA
OX243816.1,1.9261512571425627,3.8315242023644926,mRNA
OX243816.1,1.9763242304483242,3.9175171036020333,mRNA
OX243816.1,1.931181210546008,3.8436052507600977,mRNA
CM030839.1,1.9497278300259944,3.8350472123855024,mRNA
CM030839.1,1.9368528309745423,3.8498158388337296,mRNA
CM030839.1,1.8781159281117201,3.6921497263883443,mRNA
CM030839.1,1.907986380596773,3.7843256616526513,mRNA
CM030839.1,1.902049191604823,3.755964915746807,mRNA
CM030839.1,1.9143601340853134,3.8106919924348066,mRNA
CM030839.1,1.9297274566502103,3.8075082708419865,mRNA
CM030839.1,1.9970389256094658,3.9316926570506427,mRNA
CM030839.1,1.9155512996857507,3.8156004180888727,mRNA
