nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
NC_007438.1,5299130.000000007,18006.390491159116,2010584724.0,6025.222444623605,3.0382345781288583e-05,0.21911029731354528,91895852.22951975,91991130.48448399,8961.21048286863,10059.523967331952,18006.390491159116,56181.93984119569,2010578698.7775555,8462368087813360.0,46122.41587386374,23061.20793693187,17.34168669753707,0.17240572282801214,0.07856163886247661,mRNA
NC_007438.1,3237091.9999999935,10141.131726266558,1164529640.0,3697.7933083318503,4.520518209965415e-05,0.24693024026791707,55689854.62517327,55753391.274046175,5661.370056659803,6380.223563672973,10141.131726266558,34056.333436270645,1164525942.2066917,3108440638556888.5,27676.10987259767,13838.054936298835,17.20366755877602,0.17383512077701102,0.06616092334508497,mRNA
NC_007438.1,3861630.0,13097.070387947757,1300035204.0,5017.632432800233,3.97068940663226e-05,0.25819611072729254,61211944.59070448,61278587.99050855,6661.489884545927,7511.567909781859,13097.070387947757,43417.6223001023,1300030186.3675673,3755065346110498.5,35906.054390320445,17953.027195160223,15.851323039935073,0.18861676207211114,0.065636403472234,mRNA
NC_007438.1,6201953.99999999,18792.437712631476,2290935092.0,6670.498461842209,2.5959560486904654e-05,0.20417720105300372,104944277.66247216,105053084.61514276,9856.187305353646,11022.702775965663,18792.437712631476,68770.33563181278,2290928421.5015383,1.1036150587156344e+16,57747.632855847114,28873.816427923557,16.92116350145008,0.17675556114190424,0.0836728935874537,mRNA
NC_007438.1,3354131.000000004,10396.34695069004,1157447843.0,3094.3074238216195,4.7106090966631837e-05,0.28508602854120046,53895781.14858933,53952723.352689534,5052.480353898009,5773.709406783457,10396.34695069004,35609.70010238864,1157444748.6925762,2910896357171851.0,29835.990695605185,14917.995347802593,16.068478287994495,0.18612224826080842,0.08778623840556883,mRNA
NC_007438.1,2710944.000000002,10561.714860153403,784799304.0,4703.935459485352,4.7093066720178134e-05,0.21080435290612803,40409293.24066313,40462150.41595975,5858.688850983256,6425.226591789233,10561.714860153403,37630.595120618105,784794600.0645405,1637185616283751.8,31205.368528828873,15602.684264414436,14.905985974134142,0.20047732107493307,0.06876466096044725,mRNA
NC_007438.1,3148780.000000007,9654.007973686194,978131600.0,3335.205440716395,4.477924783566959e-05,0.23791419362967783,48180247.60916461,48237299.43212305,5057.087128924595,5893.567684028025,9654.007973686194,33347.62117956954,978128264.7945592,2326837056504299.0,27454.053495541517,13727.026747770758,15.301242896983753,0.1954613860117986,0.06800608232021381,mRNA
NC_007438.1,4291744.000000003,15415.519950799213,1434614647.9999998,5202.378551772028,3.59605170609741e-05,0.23738172950408604,67534782.50623505,67607832.58979319,8180.62465584258,9289.11323975883,15415.519950799213,51958.09435810421,1434609445.621448,4570819027489502.0,42668.98111834538,21334.49055917269,15.735976448323806,0.1899611572594195,0.08181566083574097,mRNA
NC_007438.1,1282629.0000000002,4712.730240210625,378198083.0,1427.567259732629,0.00010343339084541721,0.35375283237665,19153810.043753225,19177918.058384936,2276.0791620410396,2794.3277374618174,4712.730240210625,14510.553467961425,378196655.4327403,367792541054127.0,11716.225730499607,5858.112865249804,14.933242616339738,0.2001559376709856,0.06960002235790969,mRNA
NC_007438.1,4158509.999999999,10811.409144112527,1433911588.0,3700.65487608517,3.807453470914664e-05,0.25375054722223667,66861377.167172424,66931868.886452526,5636.041132007742,6402.329841217992,10811.409144112527,35535.04299065037,1433907887.345124,4479875072633271.5,29132.713149432377,14566.356574716188,16.078205214649582,0.18610289377462846,0.08058013971018586,mRNA
NC_007438.1,2137864.000000004,8116.473329418265,662103288.0,2776.666257634075,6.47063299318072e-05,0.2954390040165522,32842333.520678587,32881974.251487352,4401.2659342666775,4885.741324720541,8116.473329418265,27187.045683066557,662100511.3337424,1081224230675477.1,22301.304358346017,11150.652179173008,15.362218326646842,0.1945428931226487,0.07139917854947493,mRNA
NC_007438.1,4610847.000000009,12048.448462539056,1625958219.0,4268.7468518966525,3.303803690153524e-05,0.2517427437778627,76647041.01283553,76731037.7953156,6311.361839009245,7116.805575226799,12048.448462539056,38752.588325504796,1625953950.253148,5887652161146150.0,31635.782750278,15817.891375139,16.623201987147997,0.17999906418177353,0.06631191438890104,mRNA
NC_007438.1,7345012.0,19257.503322886078,2738992968.000001,7578.625247182496,2.210116652407557e-05,0.2045540536901834,125195402.64631104,125324138.31286457,9650.606381071071,11044.172315992564,19257.503322886078,66399.84320062722,2738985389.374754,1.5706139643862008e+16,55355.67088463466,27677.83544231733,17.044955494464958,0.1755436943009737,0.07655290043117273,mRNA
NC_007438.1,4657673.000000001,15354.862257572455,1551282003.0,5768.3816600997,3.134612498558829e-05,0.20354384458797548,74634021.25706391,74719366.07769433,8337.140410338558,9238.917547487332,15354.862257572455,48096.35053891825,1551276234.61834,5582983667052498.0,38857.43299143091,19428.716495715456,16.02388601712999,0.18660329670912829,0.055851453398817565,mRNA
NC_007438.1,2812900.9999999995,7951.158607387994,898002010.9999996,2307.9993163819336,4.9889183207419446e-05,0.2884639994944443,44263883.69964425,44316547.47044111,3977.7736393271416,4535.872066602601,7951.158607387994,28253.62816056246,897999703.0006833,1963956379699860.2,23717.75609395986,11858.87804697993,15.736026152233677,0.1901064439188707,0.0853219609918351,mRNA
NC_007438.1,921511.0000000006,1842.6230906274939,312447155.0,126.35062110076942,0.00014215782557126276,0.4869297467705541,15775808.31833995,15795917.706131674,942.7165269172538,1130.327333414954,1842.6230906274939,7987.054264081404,312447028.6493789,249511016178884.12,6856.726930666449,3428.3634653332247,17.119500818047683,0.17488835279018164,0.07346181712614486,mRNA
NC_007438.1,1350824.0,3033.57064914174,511762472.0,371.8884305105312,0.0001221476669055332,0.5229650924694285,23238385.0460963,23261893.787612382,1249.859278104357,1695.7920438259864,3033.57064914174,9246.508361850068,511762100.11156946,541115702586159.6,7550.716318024082,3775.358159012041,17.203118278988455,0.1739953649976981,0.053167982796110666,mRNA
NC_007438.1,6457004.0,23643.00014698351,2256768584.0,9172.140128972544,2.6018258622729674e-05,0.21285699250483278,102335086.37358923,102436760.60271537,12772.849420812254,14524.755035867507,23643.00014698351,84055.63109905251,2256759411.859871,1.049328992277802e+16,69530.876063185,34765.4380315925,15.848694901472763,0.18859692880994178,0.08037319436287389,mRNA
NC_007438.1,1980739.0000000005,7958.968723889928,678779819.0,2418.015851505969,7.286842604368032e-05,0.3213925014327071,32750550.212637465,32788434.03121667,3552.5270726057524,4206.671693772449,7958.968723889928,25596.148657070327,678777400.9841485,1075081406219447.5,21389.47696329788,10694.73848164894,16.534510711728025,0.1807096386290518,0.07582131022290074,mRNA
NC_007438.1,4539491.000000003,15528.190145773635,1532449187.0,5044.784108038854,3.480566433549486e-05,0.22944956494036728,71406066.97508998,71481509.22220166,8359.3496452061,9347.150918852658,15528.190145773635,50599.67020833335,1532444142.215892,5109606160683702.0,41252.5192894807,20626.25964474035,15.729972143372448,0.1900663207553112,0.06957467998624244,mRNA
NC_007438.1,504227.99999999924,2167.060223773602,197362296.0,279.21787240383946,0.00031136707997175925,0.6925668117672312,9099203.503797682,9108878.364057293,829.4484269419594,1092.0040291827527,2167.060223773602,7513.300654986319,197362016.7821276,82971665051191.08,6421.296625803567,3210.6483129017834,18.04581162449863,0.1655290838038791,0.06385547349028481,mRNA
NC_007438.1,4232999.999999999,16017.76852070264,1240702728.0,5897.084015926806,3.1498543192377365e-05,0.2113680504427684,62751226.1243554,62829812.53727131,8004.1497564355905,8700.16412725559,16017.76852070264,47337.63749275683,1240696830.9159842,3947585343468655.5,38637.47336550124,19318.73668275062,14.824291548394854,0.20160477293889442,0.06533725101474706,mRNA
