nameseq,k1,k2,label
NC_007438.1,1.9158008843762464,3.8040267018650007,mRNA
NC_007438.1,1.9485414312694505,3.8696402357471795,mRNA
NC_007438.1,1.9229220256609947,3.8008442905084383,mRNA
NC_007438.1,1.9095737764637724,3.7525976128859444,mRNA
NC_007438.1,1.90455676924846,3.798010286387489,mRNA
NC_007438.1,1.9008744254742838,3.760087300339341,mRNA
NC_007438.1,1.9484132303296664,3.870812172072386,mRNA
NC_007438.1,1.9601130081185174,3.885849535030954,mRNA
NC_007438.1,1.9089122034153825,3.785123603954648,mRNA
NC_007438.1,1.9256665317664383,3.8008988861421,mRNA
NC_007438.1,1.9069921572256638,3.627505856686451,mRNA
NC_007438.1,1.9346277541669155,3.8430057219309517,mRNA
NC_007438.1,1.888516386015482,3.733068381428007,mRNA
NC_007438.1,1.8869156978956407,3.724272412852738,mRNA
NC_007438.1,1.932515148827548,3.8269485707863056,mRNA
NC_007438.1,1.8900471176040514,3.7471402375377716,mRNA
NC_007438.1,1.8909891295543937,3.7097471285037167,mRNA
NC_007438.1,1.8804044122225194,3.729156620917767,mRNA
NC_007438.1,1.9644096615964388,3.902350059088127,mRNA
NC_007438.1,1.8954428365779157,3.763394135923799,mRNA
NC_007438.1,1.9694017347550974,3.8902996690459366,mRNA
NC_007438.1,1.8684498174860344,3.6982090602469366,mRNA
NC_007438.1,1.8886052494267143,3.703507466373107,mRNA
NC_007438.1,1.903706852047875,3.758079303241233,mRNA
NC_007438.1,1.9066069261059164,3.758754049413904,mRNA
NC_007438.1,1.8438897828554235,3.6471976641288455,mRNA
NC_007438.1,1.9063337944819463,3.737034724233984,mRNA
NC_007438.1,1.926368557284201,3.8151791664603127,mRNA
NC_007438.1,1.9116724602293131,3.63735790741137,mRNA
NC_007438.1,1.9166913318759553,3.796856001830997,mRNA
NC_047072.1,1.9268510803548755,3.80528038781205,mRNA
NC_047072.1,1.8796711587772603,3.696556831669865,mRNA
NC_047072.1,1.9628434477066472,3.875486165320342,mRNA
NC_047072.1,1.9086178391131192,3.7627730610166363,mRNA
NC_047072.1,1.9670966273644446,3.8803410634853592,mRNA
NC_047072.1,1.8514562445738738,3.683097720749746,mRNA
NC_047072.1,1.9611961189848686,3.904024706159188,mRNA
NC_047072.1,1.9820656458375692,3.9364452369436767,mRNA
NC_047072.1,1.9476836053871178,3.8417396516712783,mRNA
NC_047072.1,1.9583706696601533,3.8696031790295518,mRNA
NC_047072.1,1.9307090855879454,3.804669283010259,mRNA
NC_047072.1,1.981291777910926,3.9121729344028537,mRNA
NC_047072.1,1.9555686385179734,3.848117207382323,mRNA
NC_047072.1,1.9945974495055114,3.96591510169704,mRNA
NC_047072.1,1.9672637841245488,3.9176742856550826,mRNA
NC_047072.1,1.9278080966791733,3.8055635445118963,mRNA
NC_047072.1,1.8808491747007021,3.716676477572677,mRNA
NC_047072.1,1.9771590527903318,3.9035735884890492,mRNA
NC_047072.1,1.9723921509318316,3.9116580706211774,mRNA
NC_047072.1,1.987073689873149,3.9191315869498466,mRNA
NC_047072.1,1.9902302994229837,3.9578086226771827,mRNA
NC_047072.1,1.9851645261770423,3.9251596636670394,mRNA
NC_047072.1,1.8995744272803539,3.774839001153138,mRNA
NC_047072.1,1.9955854212428548,3.961916598213774,mRNA
NC_047072.1,1.949903465513355,3.8186609200155566,mRNA
NC_047072.1,1.9262460902067275,3.8013246479342,mRNA
NC_047072.1,1.9609956760978942,3.7349312164663746,mRNA
NC_047072.1,1.9864808089918897,3.9340477850463498,mRNA
NC_047072.1,1.9725101231624063,3.9115232049934674,mRNA
NC_047072.1,1.8424485190900375,3.6500278095757315,mRNA
NC_000005.10,1.9595802978315398,3.826930532572805,mRNA
NC_000005.10,1.9582039116876802,3.792895315936099,mRNA
NC_000005.10,1.8090167545640568,3.23058857011465,mRNA
NC_000005.10,1.9080997786778258,3.691694742226362,mRNA
NC_000005.10,1.8943488026017783,3.642771971081428,mRNA
NC_000005.10,1.9721861482719103,3.835051006289866,mRNA
NC_000005.10,1.8842783824764688,3.624792348392489,mRNA
NC_000005.10,1.9937138537405357,3.9502688946080022,mRNA
NC_000005.10,1.9723629166799386,3.795632223862453,mRNA
NC_000005.10,1.9352182967048186,3.7565542210281238,mRNA
NC_000005.10,1.9548185613491904,3.8054523469610935,mRNA
NC_000005.10,1.95541245172472,3.8579596581138493,mRNA
NC_000005.10,1.958692948131469,3.7632288575326376,mRNA
NC_000005.10,1.9434430281177728,3.7959396974192336,mRNA
NC_000005.10,1.996411700902099,3.914924590303234,mRNA
NC_000005.10,1.9726428553817636,3.8643447194091074,mRNA
NC_000005.10,1.7291037104259759,3.3952817846747867,mRNA
NC_000005.10,1.9301651954369194,3.7808656181447082,mRNA
NC_000005.10,1.9257898528854545,3.815760246359829,mRNA
NC_000005.10,1.9497539251289517,3.7881741467422367,mRNA
NC_000005.10,1.9848356865350114,3.9055222174366655,mRNA
NC_000005.10,1.9574292088041574,3.8165180146477793,mRNA
NC_000005.10,1.995535561643843,3.920289755975567,mRNA
NC_000005.10,1.9660371278528035,3.807577436226182,mRNA
NC_000005.10,1.979530413068062,3.857566001923465,mRNA
NC_000005.10,1.957670406830958,3.8231319919870943,mRNA
NC_000005.10,1.981422154588235,3.9375973259134307,mRNA
NC_000005.10,1.735081741840958,3.4502968217274574,mRNA
NC_000005.10,1.8818099227804532,3.688775744163567,mRNA
NC_000005.10,1.937655433234009,3.751879816700567,mRNA
NC_061159.1,1.8522595722841424,3.699638823868998,mRNA
NC_061159.1,1.6762890301833533,3.259221969301376,mRNA
NC_061159.1,1.8464563048129368,3.6687770253422896,mRNA
NC_061159.1,1.876685356312441,3.7135052760820932,mRNA
NC_061159.1,1.8490829071600459,3.65236430435445,mRNA
NC_061159.1,1.8146768344335056,3.5848284465529483,mRNA
NC_061159.1,1.9174378438909285,3.767803531748377,mRNA
NC_061159.1,1.8907205763766939,3.738202191431597,mRNA
NC_061159.1,1.6953674360577924,3.3727051034930873,mRNA
NC_061159.1,1.7857494008895949,3.515096991418543,mRNA
NC_061159.1,1.8617739612433326,3.7055694703908544,mRNA
NC_061159.1,1.7715930354865614,3.5038863901723705,mRNA
NC_061159.1,1.8425247669761982,3.6426027084805397,mRNA
NC_061159.1,1.8084512287645258,3.555729609356026,mRNA
NC_061159.1,1.6933625768707106,3.3264101166793174,mRNA
NC_061159.1,1.7831205452308851,3.5461315832775844,mRNA
NC_061159.1,1.8220857989672767,3.617199134646315,mRNA
NC_061159.1,1.8787740218472369,3.709050144677045,mRNA
NC_061159.1,1.924512110648822,3.784720709014024,mRNA
NC_061159.1,1.6743540337395786,3.312836585338297,mRNA
NC_061159.1,1.877254288232362,3.702519431634961,mRNA
NC_061159.1,1.893955859547769,3.7432518340486394,mRNA
NC_061159.1,1.841474043946588,3.5710874200725202,mRNA
NC_061159.1,1.7781725771712966,3.533698152163883,mRNA
NC_061159.1,1.8759574147297737,3.686066164095861,mRNA
NC_061159.1,1.8961540840536273,3.7524429170715674,mRNA
NC_061159.1,1.8700210511595527,3.6939472807070346,mRNA
NC_061159.1,1.8406890726118468,3.6639603583406752,mRNA
NC_061159.1,1.8634832319347954,3.6993050332504565,mRNA
NC_061159.1,1.825341559793012,3.625662560571589,mRNA
OX243816.1,1.929921325879492,3.8158924656847706,mRNA
OX243816.1,1.9722932469610517,3.9241222154099007,mRNA
OX243816.1,1.9689872077536803,3.910569480894932,mRNA
OX243816.1,1.9924210824556958,3.9556442130688607,mRNA
OX243816.1,1.8958314922174984,3.6876062602603867,mRNA
OX243816.1,1.9798379772028785,3.9403102504265264,mRNA
OX243816.1,1.9314999700173585,3.8133633898022596,mRNA
OX243816.1,1.9828002015338804,3.938826295397275,mRNA
OX243816.1,1.9866455565917986,3.9203744625625925,mRNA
OX243816.1,1.9976980620379132,3.952822254884201,mRNA
OX243816.1,1.935855920202225,3.8231298389520463,mRNA
OX243816.1,1.9486310122529866,3.833757096951817,mRNA
OX243816.1,1.9442281529808272,3.878044206308322,mRNA
OX243816.1,1.9943395470389282,3.944910846016449,mRNA
OX243816.1,1.9727080169651425,3.867096186461852,mRNA
OX243816.1,1.9366273689453009,3.8439376718029816,mRNA
OX243816.1,1.9171691427172308,3.801368871362472,mRNA
OX243816.1,1.931409519472017,3.8118987826111224,mRNA
OX243816.1,1.8698643845292557,3.7056956870467914,mRNA
OX243816.1,1.946137173915257,3.854710666830641,mRNA
OX243816.1,1.9162161962702968,3.689251199635343,mRNA
OX243816.1,1.9708776429183479,3.8940951080210757,mRNA
OX243816.1,1.99682644847001,3.9109244828650542,mRNA
OX243816.1,1.9259403557074894,3.826418211338684,mRNA
OX243816.1,1.94255028913326,3.8644388423943807,mRNA
OX243816.1,1.9433998677378943,3.830392944536779,mRNA
OX243816.1,1.9666096203446182,3.882446418615131,mRNA
OX243816.1,1.9823360886350012,3.9251961342850286,mRNA
OX243816.1,1.8976450363532882,3.7725707554637253,mRNA
OX243816.1,1.9492845804288876,3.880247068325542,mRNA
CM030839.1,1.942658784822724,3.846551866582378,mRNA
CM030839.1,1.9594377947987187,3.877585618277095,mRNA
CM030839.1,1.8815931840621807,3.7346824312592966,mRNA
CM030839.1,1.9431153203083915,3.854760236094327,mRNA
CM030839.1,1.9852216748378182,3.8760905294864623,mRNA
CM030839.1,1.956657540842885,3.867017820244526,mRNA
CM030839.1,1.9021439689091202,3.7636339707432214,mRNA
CM030839.1,1.9759744969304482,3.9234507586078684,mRNA
CM030839.1,1.8659736926190986,3.6911726268655887,mRNA
CM030839.1,1.9824939043637673,3.82515684081951,mRNA
CM030839.1,1.919079082687313,3.749740092287989,mRNA
CM030839.1,1.787590722905665,3.5335005885369597,mRNA
CM030839.1,1.870826095508354,3.6941079265883756,mRNA
CM030839.1,1.99950422358505,3.961764856748248,mRNA
CM030839.1,1.9524787221541027,3.8767252668273424,mRNA
CM030839.1,1.9934803351830808,3.971869398433565,mRNA
CM030839.1,1.981171104878703,3.9342436900703484,mRNA
CM030839.1,1.8619632053774835,3.6317453566759785,mRNA
CM030839.1,1.9834754147005915,3.947728399046092,mRNA
CM030839.1,1.988236430961423,3.7739555768150086,mRNA
CM030839.1,1.9043252691797306,3.5097523867697276,mRNA
