nameseq,k1,k2,label
NC_007438.1,1.9642942941061743,3.886172117051403,mRNA
NC_007438.1,1.925305765261777,3.7662229128740545,mRNA
NC_007438.1,1.9099778354850447,3.743885011845236,mRNA
NC_007438.1,1.928090109137949,3.8233326766633455,mRNA
NC_007438.1,1.9565135050601132,3.8802670426061887,mRNA
NC_007438.1,1.972609355024736,3.900801340913258,mRNA
NC_007438.1,1.8798319818266556,3.714460528587053,mRNA
NC_007438.1,1.8468097282169622,3.6580834244019096,mRNA
NC_007438.1,1.9568351462588787,3.8788273298232787,mRNA
NC_007438.1,1.951361871792749,3.862169508707177,mRNA
NC_007438.1,1.9242601984822127,3.8070629215488716,mRNA
NC_007438.1,1.9470976303332943,3.87124574935822,mRNA
NC_007438.1,1.8770566535342337,3.736418101612264,mRNA
NC_007438.1,1.9579268909720011,3.8701434626205464,mRNA
NC_007438.1,1.9161319686799294,3.8080082489257574,mRNA
NC_007438.1,1.9458288306313958,3.8409871263896025,mRNA
NC_007438.1,1.9542838013249584,3.854627733486343,mRNA
NC_007438.1,1.893964009609227,3.761548214781244,mRNA
NC_007438.1,1.9679306026902608,3.9004101523138632,mRNA
NC_007438.1,1.892674140058542,3.762328315055257,mRNA
NC_007438.1,1.8822440280147972,3.439332984641466,mRNA
NC_007438.1,1.9081892062709516,3.7889322294973242,mRNA
NC_007438.1,1.9130566133059417,3.785934220730553,mRNA
NC_007438.1,1.9310237796247753,3.820242082930501,mRNA
NC_007438.1,1.9192185862214832,3.7852406763546593,mRNA
NC_007438.1,1.9639192606829103,3.874906284441285,mRNA
NC_007438.1,1.874335987298399,3.710027262806799,mRNA
NC_007438.1,1.9486032589372755,3.866881728867789,mRNA
NC_007438.1,1.9596451132484047,3.8894102405901756,mRNA
NC_007438.1,1.893950763003562,3.7267161953066403,mRNA
NC_047072.1,1.9750201128450557,3.920199602096496,mRNA
NC_047072.1,1.9610930985136217,3.8690978952188013,mRNA
NC_047072.1,1.9751796085972178,3.9065784853491405,mRNA
NC_047072.1,1.9831831484010378,3.902871925390423,mRNA
NC_047072.1,1.9231886732531034,3.807066729580247,mRNA
NC_047072.1,1.9895969146318069,3.955559530801976,mRNA
NC_047072.1,1.9467451342217816,3.82723443561896,mRNA
NC_047072.1,1.946604663042669,3.8258294249716434,mRNA
NC_047072.1,1.8991514503717755,3.7832544899809326,mRNA
NC_047072.1,1.937333263689113,3.8450738235256776,mRNA
NC_047072.1,1.9440330254282054,3.8251290387003136,mRNA
NC_047072.1,1.9873728158761435,3.9155592915596023,mRNA
NC_047072.1,1.9607411288036243,3.866261742979732,mRNA
NC_047072.1,1.925535483561453,3.824500520978188,mRNA
NC_047072.1,1.9574036111440207,3.837267581520741,mRNA
NC_047072.1,1.9895163008877925,3.9459808849619598,mRNA
NC_047072.1,1.941895919202519,3.8716210241164215,mRNA
NC_047072.1,1.9655492391526659,3.8830488960282903,mRNA
NC_047072.1,1.9553843616428583,3.8394576004731196,mRNA
NC_047072.1,1.9838664690704793,3.882528664277605,mRNA
NC_047072.1,1.9458211860187387,3.860336377158335,mRNA
NC_047072.1,1.995187889245031,3.950865639686576,mRNA
NC_047072.1,1.9379820590769856,3.8482083557582585,mRNA
NC_047072.1,1.9624414478382102,3.8752669469590773,mRNA
NC_047072.1,1.998139532452579,3.954147895607826,mRNA
NC_047072.1,1.9677378477653973,3.9084177363911294,mRNA
NC_047072.1,1.9718295444044116,3.922484730108593,mRNA
NC_047072.1,1.9702058116549517,3.8581977159962033,mRNA
NC_047072.1,1.9754225766338294,3.891208871999261,mRNA
NC_047072.1,1.930259730687109,3.809573825295151,mRNA
NC_000005.10,1.9669295382395495,3.860538919672832,mRNA
NC_000005.10,1.9087479006368673,3.5744775202610346,mRNA
NC_000005.10,1.9517724189469758,3.8037411267187853,mRNA
NC_000005.10,1.9861683262553977,3.93125406137298,mRNA
NC_000005.10,1.9977218587855121,3.9457444707019866,mRNA
NC_000005.10,1.9776247932610609,3.8110105819874613,mRNA
NC_000005.10,1.931728875599295,3.7385342173816727,mRNA
NC_000005.10,1.9401917923845096,3.787624351679656,mRNA
NC_000005.10,1.9709662167634339,3.822216229769291,mRNA
NC_000005.10,1.9575428355144018,3.8073665326535866,mRNA
NC_000005.10,1.9561922317875569,3.861820103368559,mRNA
NC_000005.10,1.9944467473776455,3.8610126949171466,mRNA
NC_000005.10,1.9734735583370102,3.8443806967417284,mRNA
NC_000005.10,1.9544263797478758,3.806908577722055,mRNA
NC_000005.10,1.994994919882145,3.9329641913823323,mRNA
NC_000005.10,1.968835454142982,3.8870055092574916,mRNA
NC_000005.10,1.9579740730045536,3.84247823889912,mRNA
NC_000005.10,1.9412961501216996,3.7185886000660986,mRNA
NC_000005.10,1.896402372779061,3.5376425392034863,mRNA
NC_000005.10,1.99639163919756,3.9290152006920445,mRNA
NC_000005.10,1.9544401445638724,3.8527939949173318,mRNA
NC_000005.10,1.9197673285294548,3.6888809085323437,mRNA
NC_000005.10,1.9735712260111544,3.8986464519423096,mRNA
NC_000005.10,1.9668091457791623,3.864589650361098,mRNA
NC_000005.10,1.9531830022502996,3.838438051604367,mRNA
NC_000005.10,1.9964592690217133,3.937413465443675,mRNA
NC_000005.10,1.900511310023893,3.7037523517889426,mRNA
NC_000005.10,1.9450400217018848,3.7344317858073004,mRNA
NC_000005.10,1.9677222545607456,3.849496027176647,mRNA
NC_000005.10,1.9959499377331302,3.8930928964918605,mRNA
NC_061159.1,1.730760422303738,3.4209705073596974,mRNA
NC_061159.1,1.8602153786210076,3.676532336284584,mRNA
NC_061159.1,1.9357378602621438,3.820787440604988,mRNA
NC_061159.1,1.8154870657436946,3.5896648980379235,mRNA
NC_061159.1,1.6961504867741388,3.217418933930352,mRNA
NC_061159.1,1.917351473237542,3.7999228428595653,mRNA
NC_061159.1,1.8799364143902964,3.699984685658629,mRNA
NC_061159.1,1.9277716816537156,3.69760452311333,mRNA
NC_061159.1,1.8814064539755322,3.734863897566289,mRNA
NC_061159.1,1.8374096956304016,3.625817774557594,mRNA
NC_061159.1,1.8548766564593264,3.686737337256865,mRNA
NC_061159.1,1.95528766782484,3.880817827752988,mRNA
NC_061159.1,1.8455908596595785,3.6561291194734418,mRNA
NC_061159.1,1.7766126371793916,3.502138579433876,mRNA
NC_061159.1,1.7596538185035553,3.495078059260291,mRNA
NC_061159.1,1.49216678314509,2.77607891834134,mRNA
NC_061159.1,1.8085272281291955,3.533507249005447,mRNA
NC_061159.1,1.8358649522270165,3.6373323862227442,mRNA
NC_061159.1,1.8592748058784359,3.6613719219260985,mRNA
NC_061159.1,1.6849282547615667,3.332153889392312,mRNA
NC_061159.1,1.8945029738844315,3.731404098848229,mRNA
NC_061159.1,1.852358089569102,3.6641775631603135,mRNA
NC_061159.1,1.8436321007443117,3.664902103725938,mRNA
NC_061159.1,1.830458119244053,3.6141634583984126,mRNA
NC_061159.1,1.7911580353757772,3.5503188004066155,mRNA
NC_061159.1,1.8531407407474898,3.6604938786853847,mRNA
NC_061159.1,1.7637295936935158,3.443420520927136,mRNA
NC_061159.1,1.7719970890764083,3.5094169428857804,mRNA
NC_061159.1,1.584962500721156,1.5849558808177382,mRNA
NC_061159.1,1.969832479675501,3.923309155968832,mRNA
OX243816.1,1.9482411670771058,3.810136755024763,mRNA
OX243816.1,1.9490944016669096,3.861728363675832,mRNA
OX243816.1,1.9044853143349898,3.7884252392988302,mRNA
OX243816.1,1.9776562167005598,3.9226606839686435,mRNA
OX243816.1,1.950153262844975,3.8769369365623296,mRNA
OX243816.1,1.9313473329976236,3.7939341944856646,mRNA
OX243816.1,1.9458648139641046,3.6405931437628336,mRNA
OX243816.1,1.9803209899594503,3.94016191814157,mRNA
OX243816.1,1.9995944664763474,3.978534540057152,mRNA
OX243816.1,1.9931610250255343,3.9507764256734514,mRNA
OX243816.1,1.9688091325968773,3.88966978528409,mRNA
OX243816.1,1.975941444123502,3.898278194538872,mRNA
OX243816.1,1.9659072729533584,3.8641062066018934,mRNA
OX243816.1,1.9682779607158085,3.9188091476406046,mRNA
OX243816.1,1.9805016849428347,3.9196732530810596,mRNA
OX243816.1,1.989199711598172,3.875235578176002,mRNA
OX243816.1,1.9616539372513295,3.904551356469774,mRNA
OX243816.1,1.9191502564796195,3.822104966018031,mRNA
OX243816.1,1.9048663541975506,3.789737640765109,mRNA
OX243816.1,1.9581592804969967,3.8922429550544115,mRNA
OX243816.1,1.985932570456728,3.8303196209621726,mRNA
OX243816.1,1.9649403436657997,3.8998415338809815,mRNA
OX243816.1,1.9296279693133869,3.8145036035893694,mRNA
OX243816.1,1.9363670000780873,3.8303978192753907,mRNA
OX243816.1,1.9889058325490199,3.955197825505287,mRNA
OX243816.1,1.916627203347703,3.490795799925509,mRNA
OX243816.1,1.9944795419738324,3.965343767109065,mRNA
