nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
NC_007438.1,48.43859649122808,15.75438596491228,0.4716557096103035,58.0,2.0,12.84629880720566,2.729949874686717,0.07188805346700086,0.08786610878661087,449.0,675.0,3631.0,36.63157894736842,13.964912280701757,0.40415439993032826,58.0,0.0,13.508885850510763,20.37844611528822,0.09803312629399588,0.11873350923482849,449.0,349.0,1507.0,19.73684210526315,11.087719298245618,0.34190175963342256,56.0,0.0,13.586991588001906,39.038220551378444,0.1074829931972789,0.13953488372093023,449.0,156.0,512.0,10.000000000000004,8.982456140350875,0.1401221105502092,56.0,0.0,13.44056602305149,46.830827067669176,0.10214285714285713,0.11764705882352941,449.0,94.0,270.0,7.807017543859646,7.999999999999999,0.004241796844227182,56.0,0.0,13.042440843565085,49.173558897243105,0.18015873015873016,0.16,449.0,67.0,177.0,4.350877192982455,6.245614035087719,-0.04243556977864925,51.0,0.0,11.539832924319422,52.34837092731829,0.13999999999999999,0.07317073170731707,449.0,39.0,90.0,2.140350877192984,4.9824561403508785,-0.0011578570995219432,45.0,0.0,10.340672936245113,54.33959899749373,0.0,0.0,449.0,25.0,53.0,0.8421052631578949,3.50877192982456,0.17872060996297212,31.0,0.0,7.762082391552356,55.97744360902256,0.0,0.0,449.0,7.0,7.0,0.29824561403508765,2.6666666666666674,-0.03873333136217218,31.0,0.0,6.971957195400939,56.44924812030075,0.0,0.0,449.0,5.0,4.0,0.0175438596491228,1.4035087719298247,-0.3266756569595792,28.0,0.0,4.873341910099277,56.86027568922306,0.0,0.0,449.0,1.0,0.0,mRNA
NC_007438.1,50.12698412698412,15.746031746031745,0.486309989438551,44.0,2.0,9.934656757426554,2.61699948796723,0.09187452758881329,0.09297520661157024,496.0,908.0,5188.0,53.95238095238094,13.714285714285715,0.4282732569636271,44.0,0.0,10.747356369556206,14.041986687147977,0.07787114845938374,0.09453781512605042,496.0,446.0,2017.0,42.46031746031744,10.730158730158724,0.3912842262766614,42.0,0.0,11.009673018523518,31.480798771121353,0.05262515262515263,0.0958904109589041,496.0,205.0,743.0,12.841269841269842,8.063492063492063,0.32540467219833563,39.0,0.0,10.414996842729431,51.922171018945214,0.06507936507936508,0.10714285714285714,496.0,104.0,290.0,5.222222222222223,5.142857142857144,0.2337966214616251,35.0,0.0,8.779227183071004,58.72401433691756,0.13333333333333333,0.14634146341463414,496.0,37.0,66.0,2.984126984126983,3.396825396825397,-0.39008615740479846,35.0,0.0,7.297617968702718,60.58832565284178,0.0,0.0,496.0,19.0,24.0,0.49206349206349154,2.6349206349206344,-0.6962129264199817,35.0,0.0,6.643535077579895,62.03174603174603,0.0,0.0,496.0,13.0,12.0,0.0,1.0793650793650789,1.0,14.0,0.0,3.3867228496539035,62.904761904761905,0.0,0.0,496.0,0.0,0.0,0.0,1.0793650793650789,1.0,14.0,0.0,3.3867228496539035,62.904761904761905,0.0,0.0,496.0,0.0,0.0,0.0,0.7936507936507935,1.0,14.0,0.0,3.0714183175252323,62.93650793650794,0.0,0.0,496.0,0.0,0.0,mRNA
NC_007438.1,49.101694915254235,12.779661016949156,0.37331939889352106,32.0,2.0,8.423268411522223,2.6931618936294566,0.11541565778853913,0.10742705570291777,377.0,700.0,3681.0,58.3728813559322,10.610169491525422,0.27152125448919845,31.0,0.0,9.207618343767999,16.02980713033314,0.06612554112554113,0.10975609756097561,377.0,304.0,1210.0,27.16949152542373,8.305084745762711,0.0002472977350980392,31.0,0.0,9.530067026794251,37.29281122150789,0.12786596119929453,0.12903225806451613,377.0,170.0,567.0,8.050847457627118,5.559322033898304,-0.1921946781218323,27.0,0.0,8.201428537080387,50.701344243132674,0.05087719298245613,0.07894736842105263,377.0,72.0,173.0,2.627118644067796,3.1186440677966116,-0.08433666995629571,23.0,0.0,5.377557714707224,56.68381063705436,0.0,0.0,377.0,15.0,17.0,0.32203389830508466,2.271186440677966,-0.0562471740768648,18.0,0.0,4.594877429525027,58.26534190531853,0.0,0.0,377.0,7.0,4.0,0.0,0.23728813559322043,0.0,7.0,0.0,1.266771996003715,58.96610169491525,0.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mRNA
NC_007438.1,48.66101694915254,14.203389830508478,0.39758618123686706,50.0,2.0,9.12768123787392,2.6779661016949152,0.11602098466505245,0.10923276983094929,419.0,713.0,3713.0,50.11864406779662,12.305084745762715,0.3412097792401575,50.0,0.0,9.882794906417399,14.016364699006429,0.09473150962512665,0.09923664122137404,419.0,367.0,1546.0,33.32203389830507,9.593220338983055,0.2669068623474424,50.0,0.0,9.954334111105501,32.35242548217417,0.14108843537414967,0.12834224598930483,419.0,171.0,558.0,23.949152542372865,6.7457627118644075,0.06454784655334847,50.0,0.0,9.131048207485444,45.01227352425482,0.20300207039337476,0.11538461538461539,419.0,72.0,194.0,1.5762711864406782,4.711864406779662,0.11573082885198893,42.0,0.0,7.946965837067174,56.4780829924021,0.29,0.18181818181818182,419.0,29.0,56.0,0.6101694915254237,2.8474576271186445,-0.2621544944132306,37.0,0.0,7.020100823367029,57.73290473407364,0.3,0.14285714285714285,419.0,19.0,32.0,0.33898305084745767,2.0338983050847474,-0.3672389094942284,31.0,0.0,5.737081587549588,58.26592635885447,0.5833333333333333,0.2727272727272727,419.0,9.0,11.0,0.13559322033898313,1.0847457627118646,-0.6666666666666666,24.0,0.0,4.02234494215358,58.66569257744009,0.0,0.0,419.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mRNA
NC_007438.1,49.0701754385965,15.578947368421057,0.3987135977769959,48.0,2.0,11.455401496821064,2.7525062656641603,0.11904761904761903,0.1168289290681502,444.0,663.0,3473.0,29.49122807017544,13.614035087719294,0.2810185979381553,48.0,0.0,12.275713272541276,26.36904761904762,0.10574912891986062,0.116991643454039,444.0,331.0,1396.0,26.087719298245617,11.859649122807019,0.21588695474162548,48.0,0.0,12.209341543650778,33.159774436090224,0.11323529411764706,0.1210762331838565,444.0,205.0,731.0,16.84210526315789,9.333333333333334,0.039621708352841234,45.0,0.0,12.02531442975621,42.338345864661655,0.1577142857142857,0.13740458015267176,444.0,119.0,370.0,7.596491228070173,7.508771929824563,0.08659714560331451,37.0,0.0,10.879116977546564,49.13095238095238,0.16666666666666669,0.11392405063291139,444.0,73.0,193.0,4.543859649122808,5.4035087719298245,-0.2907835922033724,37.0,0.0,9.277135918289344,52.39035087719298,0.24358974358974358,0.13953488372093023,444.0,39.0,81.0,1.3508771929824555,3.0877192982456134,-0.1972870575382513,31.0,0.0,6.540778165396364,55.43421052631579,0.0,0.0,444.0,12.0,17.0,0.05263157894736843,1.859649122807018,-0.4875561890143626,24.0,0.0,4.4581429399892984,56.68609022556391,0.0,0.0,444.0,3.0,1.0,0.0,1.017543859649123,1.0,10.0,0.0,2.9705645282500406,56.89473684210526,0.0,0.0,444.0,0.0,0.0,0.0,0.701754385964912,0.0,10.0,0.0,2.5544245225545676,56.92982456140351,0.0,0.0,444.0,0.0,0.0,mRNA
NC_007438.1,53.047619047619065,13.650793650793656,0.4422327335756646,36.0,2.0,8.190506952077092,2.7112135176651306,0.09777021919879061,0.08863636363636364,430.0,828.0,4580.0,55.809523809523796,11.587301587301589,0.3590990281000582,36.0,0.0,8.895575716149208,15.91141833077317,0.09739010989010989,0.08759124087591241,430.0,387.0,1690.0,38.49206349206349,8.73015873015873,0.2987717185832855,32.0,0.0,8.340390058265326,35.47977470558116,0.013157894736842105,0.01764705882352941,430.0,168.0,540.0,26.238095238095244,5.873015873015874,0.1768128697863189,29.0,0.0,7.371097705274327,48.98924731182796,0.0,0.0,430.0,59.0,117.0,3.428571428571428,3.46031746031746,0.086928413238017,29.0,0.0,6.601648175219403,60.12647209421403,0.0,0.0,430.0,20.0,26.0,0.15873015873015875,1.5555555555555562,0.44102668567936404,15.0,0.0,4.097144874169018,62.62416794674859,0.0,0.0,430.0,3.0,2.0,0.0,0.9841269841269837,1.0,15.0,0.0,3.1996629956078704,62.904761904761905,0.0,0.0,430.0,0.0,0.0,0.0,0.9841269841269837,1.0,15.0,0.0,3.1996629956078704,62.904761904761905,0.0,0.0,430.0,0.0,0.0,0.0,0.47619047619047644,0.0,15.0,0.0,2.629847861235062,62.96825396825397,0.0,0.0,430.0,0.0,0.0,0.0,0.47619047619047644,0.0,15.0,0.0,2.629847861235062,62.96825396825397,0.0,0.0,430.0,0.0,0.0,mRNA
NC_007438.1,52.57142857142858,15.079365079365088,0.5830212848401346,64.0,2.0,10.038499836228278,2.695852534562212,0.09263038548752829,0.10652920962199312,475.0,811.0,4418.0,61.09523809523805,13.396825396825395,0.5524640719238091,64.0,0.0,10.87233226909083,10.653353814644138,0.10495238095238095,0.12667946257197696,475.0,477.0,2210.0,50.55555555555557,10.412698412698411,0.48855755818761365,64.0,0.0,10.816851815327757,28.821300563236047,0.075,0.09417040358744394,475.0,209.0,686.0,21.58730158730158,7.07936507936508,0.4431001439982104,64.0,0.0,10.33610037806557,48.80747567844342,0.06,0.10714285714285714,475.0,78.0,181.0,2.4761904761904767,4.666666666666667,0.5744124513559228,52.0,0.0,8.732351816891496,60.12749615975422,0.1282051282051282,0.1935483870967742,475.0,27.0,35.0,0.12698412698412706,2.4444444444444446,0.355253529101339,52.0,0.0,7.4424304311900755,62.559651817716336,0.0,0.0,475.0,4.0,3.0,0.0,1.4920634920634916,0.43597532392042126,40.0,0.0,5.991721844564834,62.904761904761905,0.0,0.0,475.0,0.0,0.0,0.0,1.26984126984127,0.18032786885245886,40.0,0.0,5.912607861243334,62.93650793650794,0.0,0.0,475.0,0.0,0.0,0.0,0.5079365079365079,0.0,32.0,0.0,3.999496062990126,63.0,0.0,0.0,475.0,0.0,0.0,0.0,0.5079365079365079,0.0,32.0,0.0,3.999496062990126,63.0,0.0,0.0,475.0,0.0,0.0,mRNA
NC_007438.1,46.60000000000001,17.911111111111108,0.38196338991107065,96.0,2.0,16.98472807125039,3.118181818181818,0.07407407407407407,0.07720588235294118,403.0,258.0,924.0,42.35555555555555,17.68888888888889,0.3801867305229684,96.0,0.0,17.09037704833691,6.791919191919192,0.07751937984496124,0.08267716535433071,403.0,240.0,856.0,30.377777777777776,16.977777777777778,0.3803263196632489,96.0,0.0,17.300595864996982,15.091919191919192,0.08245614035087719,0.08071748878923767,403.0,211.0,734.0,13.755555555555556,10.84444444444444,0.33265641273178814,90.0,0.0,17.020191349695423,35.35858585858586,0.0,0.0,403.0,42.0,75.0,13.755555555555556,10.84444444444444,0.33265641273178814,90.0,0.0,17.020191349695423,35.35858585858586,0.0,0.0,403.0,42.0,75.0,15.955555555555557,10.62222222222222,0.3598148926192581,90.0,0.0,16.680379543895132,35.458585858585856,0.0,0.0,403.0,37.0,62.0,0.1333333333333334,6.3555555555555525,0.41959695944594605,78.0,0.0,14.273760783815186,44.472727272727276,0.0,0.0,403.0,4.0,1.0,0.1333333333333334,6.3555555555555525,0.41959695944594605,78.0,0.0,14.273760783815186,44.472727272727276,0.0,0.0,403.0,4.0,1.0,0.1333333333333334,6.3555555555555525,0.41959695944594605,78.0,0.0,14.273760783815186,44.472727272727276,0.0,0.0,403.0,4.0,1.0,0.11111111111111113,5.155555555555554,0.35012556800671424,78.0,0.0,13.941075290196007,44.56060606060606,0.0,0.0,403.0,3.0,1.0,mRNA
NC_007438.1,50.83333333333335,14.66666666666666,0.588578821856268,41.0,0.0,10.468471182025047,4.689830508474576,0.12994350282485873,0.11264080100125157,440.0,739.0,4083.0,31.849999999999998,12.866666666666665,0.5592479248886016,40.0,0.0,11.052098845417953,25.046327683615818,0.12513842746400886,0.11617312072892938,440.0,405.0,1853.0,23.21666666666666,10.000000000000002,0.5137808455432072,40.0,0.0,10.709808588392232,38.48700564971752,0.07711640211640211,0.1111111111111111,440.0,175.0,601.0,9.166666666666664,7.700000000000001,0.5487149955719591,34.0,0.0,9.51367436903324,50.74406779661017,0.044927536231884065,0.07228915662650602,440.0,79.0,195.0,9.566666666666666,5.4333333333333345,0.3521958966093191,30.0,0.0,8.54861912175814,53.2909604519774,0.05208333333333333,0.08108108108108109,440.0,35.0,61.0,0.5166666666666664,4.099999999999999,0.2245606134855567,30.0,0.0,7.546964069522702,58.784180790960455,0.16666666666666666,0.16666666666666666,440.0,16.0,12.0,0.16666666666666669,2.7,-0.04228905106968839,30.0,0.0,6.684060642054848,59.438983050847455,0.4666666666666666,0.3333333333333333,440.0,7.0,4.0,0.03333333333333333,1.9999999999999996,0.20755491685485447,27.0,0.0,5.347896782848375,59.73446327683616,0.7777777777777777,0.6,440.0,3.0,1.0,0.0,0.6666666666666667,1.0,11.0,0.0,2.5077657165072043,59.93333333333333,0.0,0.0,440.0,0.0,0.0,0.0,0.36666666666666664,0.0,11.0,0.0,1.9745604292826515,59.96666666666667,0.0,0.0,440.0,0.0,0.0,mRNA
NC_007438.1,51.786885245901644,12.262295081967212,0.5605623445010113,37.0,2.0,8.730766475928041,2.726229508196721,0.09941451990632313,0.10266159695817491,374.0,735.0,3954.0,53.32786885245903,10.13114754098361,0.5189158410016772,36.0,0.0,9.235490010407137,17.597267759562843,0.12649442755825738,0.09880239520958084,374.0,312.0,1282.0,8.754098360655737,6.721311475409838,0.36930199890062615,34.0,0.0,9.089953285856238,51.25901639344262,0.08985507246376813,0.057692307692307696,374.0,100.0,296.0,7.622950819672135,4.360655737704918,0.12281838630260392,33.0,0.0,8.130155941652156,55.64754098360656,0.0,0.0,374.0,30.0,48.0,1.4262295081967207,3.1803278688524577,-0.016463768115941895,33.0,0.0,7.313827453778873,59.47377049180328,0.0,0.0,374.0,13.0,13.0,0.06557377049180328,2.360655737704919,-0.22335202374782212,33.0,0.0,6.324640304384441,60.67431693989071,0.0,0.0,374.0,4.0,1.0,0.01639344262295082,1.377049180327869,0.22337885962509313,27.0,0.0,4.81855680191891,60.86939890710382,0.0,0.0,374.0,1.0,0.0,0.0,0.9180327868852463,1.0,20.0,0.0,4.058163527020538,60.967213114754095,0.0,0.0,374.0,0.0,0.0,0.0,0.6557377049180328,0.0,20.0,0.0,3.5615673741640044,60.967213114754095,0.0,0.0,374.0,0.0,0.0,0.0,0.6557377049180328,0.0,20.0,0.0,3.5615673741640044,60.967213114754095,0.0,0.0,374.0,0.0,0.0,mRNA
