nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
NC_007438.1,78986.00000000012,761.4195862013867,12405476.0,58.77917730270322,0.001565678305860108,0.9881257527205082,782085.7592220946,783141.9187299289,272.48725420911126,377.92873117705886,761.4195862013867,2982.175137340816,12405417.220822698,613311264871.9946,2604.246406163757,1302.1232030818785,9.901574446384085,0.30006139157272926,0.10247454518345088,mRNA
NC_007438.1,1404527.9999999981,6928.937813797382,445652583.9999999,2246.4129101672324,0.00010228821829587367,0.32957067020928804,21616198.02600355,21641318.543516625,3641.6891493996764,4027.90627283904,6928.937813797382,22032.609239984286,445650337.5870897,468346668301956.5,18004.702967145247,9002.351483572624,15.390364610747225,0.19396552444212484,0.06405646965824442,mRNA
NC_007438.1,2766534.999999998,10704.661357737685,936038291.0,3335.8691955987233,5.699066401352839e-05,0.27869676889658573,43576470.09940044,43622607.190247424,5594.44255149417,6285.311877771522,10704.661357737685,34824.16213771067,936034955.1308044,1902931858074626.2,28538.85025993915,14269.425129969575,15.7512809703837,0.1897237430445412,0.06374468096875716,mRNA
NC_007438.1,4655812.0,11350.528798450778,1897466496.0,3829.567849501683,3.608393122402709e-05,0.25984683455391544,84821743.42843062,84906017.41188861,5742.6686051085935,6552.09881783867,11350.528798450778,41019.195062803105,1897462666.4321506,7209031792747932.0,34467.096244964436,17233.548122482218,18.218464024842632,0.16426665911861515,0.07871956210774075,mRNA
NC_007438.1,1602836.0000000016,7836.610734807963,429061856.0,2490.1476750044094,8.817703953076497e-05,0.2892819364303591,21688885.810861558,21714507.657729127,3992.0630611212646,4469.61097815951,7836.610734807963,25234.686149524132,429059365.852325,471519842817576.8,20765.075171364624,10382.537585682312,13.53156892586736,0.22061982388229948,0.06468817276283349,mRNA
NC_007438.1,4427900.999999996,11865.47696008869,1467274131.0,3663.0527330168366,3.5983942128185224e-05,0.25992683542701905,68637054.69094372,68708963.6207659,6316.560910384003,7304.499434286337,11865.47696008869,37953.954170169134,1467270467.947267,4720921681839731.0,30649.4547358828,15324.7273679414,15.501036425824285,0.1930168278457283,0.06710819747549422,mRNA
NC_007438.1,1874134.9999999958,8662.00580088824,527830667.0,3059.3760782391046,6.58081372651029e-05,0.23882350275630365,27603650.018243454,27641028.03132815,4439.919584244408,5135.337790063779,8662.00580088824,29106.381867293407,527827607.62392175,764026430628668.5,23971.044077229628,11985.522038614814,14.728741535825069,0.20274199168945442,0.0723776454611542,mRNA
NC_007438.1,4071716.9999999967,12239.639883169588,1304010459.0,5346.956686406801,3.577524338422016e-05,0.2153821538841133,63130790.25828035,63203146.48862861,6797.569366942307,7827.276399492948,12239.639883169588,40436.65777872689,1304005112.0433135,3994637726063047.5,32609.381379233942,16304.690689616971,15.504709747332734,0.19290796187606943,0.05945582249387113,mRNA
NC_007438.1,4370514.000000003,13410.939357453364,1578733036.0,4033.1017792908697,3.8134339957878306e-05,0.2751050599626002,71768422.58563027,71840298.84058538,6816.29104344299,7838.171652784684,13410.939357453364,45526.807181902775,1578729002.8982208,5161028537504613.0,37688.635529118095,18844.317764559048,16.421048550726578,0.18213176089152103,0.06666775142609739,mRNA
NC_007438.1,2635578.0000000014,11299.374063755818,807428996.0,3716.763574213338,5.7039986421700765e-05,0.2615093419043528,38715474.968375355,38758468.29086032,5891.719492599299,6814.283623923561,11299.374063755818,39748.56031080923,807425279.2364258,1502218864253624.5,32934.27668688567,16467.138343442835,14.689557648597512,0.20335113760685214,0.06894148159800688,mRNA
NC_007438.1,1139152.9999999988,4264.023913396502,364457243.0,930.9454608849521,0.00011616818226641503,0.3870469220597619,18338561.22905213,18361701.37860946,2190.0302939654343,2551.939431544486,4264.023913396502,13666.790352618777,364456312.05453914,337152077517228.56,11114.85092107429,5557.425460537145,16.09841806065748,0.18565616384703615,0.05594866504962722,mRNA
NC_007438.1,1604985.0000000002,8810.965875725891,432653683.0,2508.42373557459,7.91284653750658e-05,0.26986397884895685,22485336.15492457,22514902.684665505,4097.722853479378,4759.874187796246,8810.965875725891,28895.0663556981,432651174.57626444,506920842899957.9,24135.192167901856,12067.596083950928,14.00968616835956,0.21296199751606013,0.0792951466604188,mRNA
NC_007438.1,2070047.9999999988,8361.00525611042,513557688.0,3631.5390135122757,6.698717453250684e-05,0.2668709629059798,26653243.10584181,26685336.125421323,4816.626027124173,5397.322210506448,8361.00525611042,30140.571967892127,513554056.4609865,712107164126716.4,24743.249757385678,12371.624878692839,12.875664286935292,0.2320566003795626,0.08027903822139101,mRNA
NC_007438.1,6792066.00000001,19258.13062110643,2392277636.0,7278.669099854773,2.3704127727851843e-05,0.21707257013196213,110298918.3551672,110413277.03633027,9621.647600812099,10469.03737646576,19258.13062110643,61006.09893202488,2392270357.3309,1.2191091745901418e+16,50537.06155555912,25268.53077777956,16.239376701458294,0.1842123559426986,0.06035767988802192,mRNA
NC_007438.1,5078604.999999983,15955.846956708561,1850028995.0,6806.300473369839,3.2883045639501506e-05,0.22049006744614222,83685441.44891934,83769085.08943802,8344.031402977376,9058.993579355842,15955.846956708561,51465.16189157067,1850022188.6995265,7017259616721507.0,42406.16831221483,21203.084156107416,16.47803706902183,0.18148852651270744,0.05962861747251175,mRNA
NC_007438.1,2394903.999999999,8104.637111543323,820151224.0,2028.8598895579034,6.221543744550933e-05,0.30818645207128187,39052698.0616172,39096454.59978134,3847.7984063614604,4759.621381118843,8104.637111543323,24635.89219439366,820149195.1401105,1528532762272763.5,19876.270813274816,9938.135406637408,16.306581834435626,0.18335219956807386,0.06690155082364806,mRNA
NC_007438.1,2322939.0000000037,10680.83269313036,641204115.0,4593.411384925632,5.6537573019925676e-05,0.23205838649343324,32760260.1247578,32801913.364880387,6029.3132935346675,6606.833870080522,10680.83269313036,33961.12385207105,641199521.5886151,1075965520397118.6,27354.289981990525,13677.144990995263,14.102936032654215,0.2117435721054704,0.061316770043509196,mRNA
