nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
U85256.1,44.88333333333334,19.833333333333332,0.5103865714784394,55.0,2.0,12.168493013607815,2.5214689265536725,0.09793650793650793,0.10305343511450382,595.0,976.0,5855.0,53.01666666666667,18.13333333333334,0.47147305280342444,55.0,0.0,12.931185388646918,8.597175141242937,0.07839173405211143,0.09771986970684039,595.0,574.0,2844.0,40.050000000000004,15.266666666666673,0.40009587102368827,55.0,0.0,13.700202756001662,23.757627118644066,0.06590909090909092,0.11174785100286533,595.0,323.0,1339.0,40.116666666666674,12.566666666666674,0.308304402225909,55.0,0.0,13.477594576019696,31.226553672316385,0.10074404761904762,0.15,595.0,180.0,571.0,19.233333333333334,8.033333333333333,0.3516292869355327,47.0,0.0,11.785537276208025,48.01864406779661,0.15098039215686274,0.18461538461538463,595.0,57.0,119.0,6.533333333333336,6.199999999999998,0.428889130234247,42.0,0.0,10.808638520492146,55.088135593220336,0.18205128205128204,0.23076923076923078,595.0,33.0,58.0,1.4499999999999993,4.199999999999999,0.27551926342355426,36.0,0.0,9.39290512390425,58.18248587570621,0.11904761904761904,0.15,595.0,18.0,29.0,0.08333333333333334,2.5666666666666664,0.3347911955638923,29.0,0.0,6.5609111833308305,59.66949152542373,0.0,0.0,595.0,3.0,1.0,0.016666666666666684,1.7666666666666666,0.5544529732729128,29.0,0.0,5.619509666233246,59.867231638418076,0.0,0.0,595.0,1.0,0.0,0.0,0.8666666666666665,1.0,20.0,0.0,3.8011694107062484,59.96666666666667,0.0,0.0,595.0,0.0,0.0,mRNA
AF221906.1,52.34375,16.9375,0.6021405554593482,66.0,2.0,14.109920047611892,2.6617063492063493,0.09248511904761905,0.1,542.0,896.0,5095.0,63.34374999999999,14.656249999999993,0.5589801840366251,64.0,0.0,14.851576883869942,14.323412698412698,0.08717948717948718,0.10739856801909307,542.0,389.0,1679.0,27.109374999999993,12.218749999999998,0.5042989438241855,64.0,0.0,15.409482419520131,39.20436507936508,0.09285714285714285,0.12992125984251968,542.0,232.0,896.0,16.828125,9.6875,0.5142221778028997,61.0,0.0,14.774212119432969,50.00297619047619,0.14782608695652175,0.17266187050359713,542.0,123.0,376.0,9.796875,7.312499999999998,0.36491409687690046,61.0,0.0,13.528759874800055,55.686011904761905,0.11666666666666667,0.08571428571428572,542.0,66.0,170.0,4.8125,6.062499999999997,0.3840662946218477,61.0,0.0,12.69457930575094,59.37152777777778,0.05454545454545454,0.06666666666666667,542.0,43.0,99.0,1.2031249999999998,4.562500000000002,0.24218014304932148,61.0,0.0,11.394728770356933,62.28819444444444,0.09259259259259259,0.13043478260869565,542.0,21.0,35.0,0.4531249999999998,3.6875000000000004,0.3855784015319664,54.0,0.0,10.231500073303035,63.10813492063492,0.23809523809523808,0.23076923076923078,542.0,11.0,14.0,0.25000000000000006,2.6875000000000004,0.02329992756997017,54.0,0.0,9.476739616028288,63.539186507936506,0.4666666666666666,0.42857142857142855,542.0,5.0,4.0,0.10937500000000004,2.40625,-0.23127653240572782,54.0,0.0,9.222456881845531,63.69097222222222,0.5833333333333333,0.5,542.0,4.0,3.0,mRNA
AF221908.1,45.76562499999999,18.156250000000004,0.3953458130595893,40.0,4.0,8.307035327810999,2.452876984126984,0.10877976190476189,0.10361067503924647,581.0,1186.0,7447.0,58.078125,16.156249999999996,0.31807283026795236,40.0,0.0,9.252058470281087,4.8125,0.07804681194511705,0.08620689655172414,581.0,656.0,3386.0,72.015625,12.156250000000002,0.2917190991764712,38.0,0.0,9.681197546662293,19.879960317460316,0.04710144927536233,0.08108108108108109,581.0,245.0,860.0,28.28125,8.593750000000002,0.07492661686534655,35.0,0.0,9.181705230375238,45.08531746031746,0.03209876543209876,0.0594059405940594,581.0,97.0,225.0,13.468750000000002,5.71875,0.10325037072662384,31.0,0.0,7.807185692520705,57.02132936507937,0.0,0.0,581.0,36.0,58.0,0.45312500000000006,3.375,-0.2537997847147471,22.0,0.0,5.775757526073961,62.98313492063492,0.0,0.0,581.0,11.0,8.0,0.23437500000000003,2.437499999999999,-0.26556620066537,22.0,0.0,5.213788809493534,63.382440476190474,0.0,0.0,581.0,7.0,6.0,0.0,1.3437499999999998,1.0,16.0,0.0,3.4424680009406043,63.875,0.0,0.0,581.0,0.0,0.0,0.0,0.5937500000000001,1.0,10.0,0.0,2.302978709736588,63.9375,0.0,0.0,581.0,0.0,0.0,0.0,0.31250000000000006,0.0,10.0,0.0,1.7399263633843818,63.96875,0.0,0.0,581.0,0.0,0.0,mRNA
AF221909.1,49.516129032258064,15.903225806451612,0.4637285162693538,46.0,2.0,9.815573007478498,2.6234796404019036,0.09350998463901691,0.096579476861167,493.0,930.0,5394.0,52.16129032258066,13.709677419354836,0.4464466105150331,45.0,0.0,10.606430029018146,14.032786885245901,0.10781671159029652,0.1111111111111111,493.0,425.0,1876.0,40.22580645161288,10.419354838709674,0.39961476194706885,45.0,0.0,10.644623642336665,32.70597567424643,0.07773487773487774,0.06417112299465241,493.0,179.0,591.0,27.33870967741934,7.806451612903226,0.30440382452127757,45.0,0.0,10.279699238849698,45.86409307244844,0.05652173913043478,0.06451612903225806,493.0,89.0,234.0,5.951612903225806,5.870967741935485,0.2887934552387585,45.0,0.0,9.18709450887975,56.51771549444738,0.17948717948717946,0.13043478260869565,493.0,42.0,90.0,3.000000000000001,4.096774193548388,0.48842324322035313,32.0,0.0,7.523532280868443,59.48545742993125,0.125,0.16666666666666666,493.0,16.0,20.0,0.33870967741935487,2.9354838709677424,0.500865268026799,26.0,0.0,6.042513276886757,61.33368588048651,0.0,0.0,493.0,5.0,3.0,0.32258064516129037,2.4838709677419346,0.5501880234039657,26.0,0.0,5.810840635104052,61.42993125330513,0.0,0.0,493.0,4.0,3.0,0.016129032258064526,1.7096774193548387,0.2701271186440682,26.0,0.0,4.667620436700377,61.806980433633,0.0,0.0,493.0,1.0,0.0,0.0,0.5483870967741933,0.0,17.0,0.0,3.0036398314799433,61.96774193548387,0.0,0.0,493.0,0.0,0.0,mRNA
AF221910.1,48.968750000000014,17.218750000000004,0.36745904475104807,36.0,2.0,8.34316477348374,2.554563492063492,0.09568452380952383,0.09325044404973357,551.0,1056.0,6426.0,49.265625,15.406250000000004,0.2988991669638491,36.0,0.0,9.21567745407249,13.845238095238095,0.11316017316017316,0.1004566210045662,551.0,613.0,3125.0,50.12499999999999,11.96875,0.1837496805600883,34.0,0.0,8.935478355270075,27.247519841269842,0.09004329004329004,0.07526881720430108,551.0,265.0,945.0,25.750000000000007,8.125,-0.08289347564514012,28.0,0.0,7.7852023095100105,46.036210317460316,0.10555555555555556,0.061224489795918366,551.0,94.0,216.0,8.578125000000002,5.874999999999998,0.10129553260047944,28.0,0.0,6.450532923720334,57.86607142857143,0.0,0.0,551.0,37.0,62.0,0.14062500000000006,2.9062500000000013,0.2702763875965091,19.0,0.0,4.778594033552128,63.410714285714285,0.0,0.0,551.0,5.0,3.0,0.015625,1.5937499999999996,0.11465430861723472,18.0,0.0,3.9753881492880665,63.81299603174603,0.0,0.0,551.0,1.0,0.0,0.0,0.7187499999999999,1.0,12.0,0.0,2.7865118764326127,63.9375,0.0,0.0,551.0,0.0,0.0,0.0,0.7187499999999999,1.0,12.0,0.0,2.7865118764326127,63.9375,0.0,0.0,551.0,0.0,0.0,0.0,0.7187499999999999,1.0,12.0,0.0,2.7865118764326127,63.9375,0.0,0.0,551.0,0.0,0.0,mRNA
AF221911.1,53.065573770491824,16.72131147540984,0.5508855083644936,60.0,2.0,13.88846808762636,2.7688524590163937,0.08840749414519905,0.1023142509135201,510.0,765.0,4145.0,37.18032786885248,14.65573770491803,0.49187815193705436,60.0,0.0,14.572470391400714,25.124590163934425,0.05045592705167172,0.0759493670886076,510.0,375.0,1619.0,34.836065573770504,12.42622950819672,0.4596117367783352,60.0,0.0,14.61019071294545,33.89890710382514,0.05185185185185185,0.08866995073891626,510.0,191.0,626.0,22.147540983606554,9.868852459016388,0.41525192198291244,57.0,0.0,14.368083265207526,45.4431693989071,0.07466666666666667,0.1388888888888889,510.0,98.0,267.0,11.91803278688524,8.16393442622951,0.3412253322871911,53.0,0.0,13.778315498017642,52.34808743169399,0.1298245614035088,0.17391304347826086,510.0,61.0,143.0,4.409836065573767,7.016393442622948,0.3140373626521948,49.0,0.0,12.913954586350288,56.5568306010929,0.2153846153846154,0.19148936170212766,510.0,41.0,90.0,1.7868852459016387,5.836065573770492,0.15664242780440693,49.0,0.0,12.465270216464244,58.436612021857925,0.3296296296296297,0.25,510.0,30.0,62.0,0.44262295081967207,3.9999999999999996,-0.025967166672106277,43.0,0.0,10.698552069950523,60.09672131147541,0.2916666666666667,0.35294117647058826,510.0,13.0,16.0,0.7540983606557374,3.213114754098362,-0.23602096254627664,43.0,0.0,9.190363367293866,60.10710382513661,0.27777777777777773,0.3,510.0,8.0,7.0,0.47540983606557363,2.6229508196721314,-0.16964431391744236,34.0,0.0,7.888908865992937,60.327322404371586,0.0,0.0,510.0,6.0,6.0,mRNA
AF221912.1,51.730158730158735,17.80952380952381,0.5877937027751051,54.0,2.0,13.247170578831964,2.668714797747056,0.09954648526077096,0.10920121334681497,561.0,917.0,5265.0,51.36507936507936,15.746031746031749,0.5230393483925637,54.0,0.0,14.256124558503396,15.76804915514593,0.08450046685340806,0.11650485436893204,561.0,475.0,2234.0,41.01587301587301,12.888888888888886,0.6079589607983354,52.0,0.0,13.878281663809652,32.86277521761393,0.09333333333333334,0.09012875536480687,561.0,219.0,794.0,31.968253968253975,10.317460317460318,0.5751836369240421,49.0,0.0,13.49406147671316,42.88837685611879,0.0858974358974359,0.12605042016806722,561.0,109.0,298.0,5.2222222222222205,8.03174603174603,0.559196484096826,45.0,0.0,12.933245279484558,57.48591909882232,0.14666666666666667,0.1791044776119403,561.0,59.0,136.0,1.9841269841269842,6.6031746031746055,0.6576412922078733,44.0,0.0,11.922420765348859,60.07987711213518,0.24722222222222223,0.23076923076923078,561.0,44.0,93.0,1.111111111111111,5.460317460317461,0.7367971760554328,44.0,0.0,10.95999275406057,61.19457245263697,0.14814814814814814,0.1875,561.0,28.0,52.0,0.47619047619047633,3.682539682539684,0.6716444653824036,37.0,0.0,8.790011280534134,62.094726062468,0.20833333333333331,0.25,561.0,10.0,11.0,0.0634920634920635,2.666666666666666,0.5731619124146242,37.0,0.0,6.847546194724714,62.7163338453661,0.0,0.0,561.0,2.0,1.0,0.015873015873015883,1.8095238095238093,0.283968221633734,37.0,0.0,6.08369442596197,62.84178187403994,0.0,0.0,561.0,1.0,0.0,mRNA
AF221913.1,47.578125,16.156250000000007,0.3425199414229523,34.0,4.0,6.8652629911387955,2.5104166666666665,0.0969866071428571,0.09878682842287695,517.0,1078.0,6461.0,67.859375,13.999999999999996,0.24627559574146934,34.0,2.0,8.068069781552463,3.154265873015873,0.10069786535303778,0.10452961672473868,517.0,534.0,2488.0,58.00000000000001,10.812499999999998,0.15002395517512015,32.0,0.0,8.362630791204404,22.778769841269842,0.06655052264808363,0.06716417910447761,517.0,256.0,917.0,60.17187499999999,7.156250000000002,0.043322552112314616,26.0,0.0,6.89252028923383,37.69146825396825,0.0,0.0,517.0,81.0,161.0,0.3750000000000001,2.5312500000000004,0.3772563667848304,24.0,0.0,4.841128322767328,63.26190476190476,0.0,0.0,517.0,6.0,4.0,0.07812499999999999,1.7499999999999998,0.4611968703742861,19.0,0.0,4.153311931459037,63.65873015873016,0.0,0.0,517.0,3.0,1.0,0.0,1.1874999999999998,1.0,8.0,0.0,2.766286997041341,63.84375,0.0,0.0,517.0,0.0,0.0,0.0,0.75,0.0,8.0,0.0,2.331844763272204,63.90625,0.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mRNA
AF221914.1,48.43749999999999,18.3125,0.4587311128289924,44.0,2.0,10.280252611195895,2.5376984126984126,0.10959821428571427,0.11270125223613596,586.0,1034.0,6144.0,57.35937500000001,16.406249999999993,0.4141952372386152,44.0,0.0,11.154761805502616,8.63343253968254,0.10767651888341542,0.1260096930533118,586.0,567.0,2725.0,53.18749999999997,13.031250000000002,0.3295299349995971,44.0,0.0,11.46866484982014,24.250992063492063,0.07851851851851853,0.09747292418772563,586.0,259.0,948.0,43.26562499999999,10.499999999999998,0.21969433880022726,44.0,0.0,11.243053410884428,37.123511904761905,0.096875,0.11612903225806452,586.0,143.0,424.0,11.453125,7.500000000000002,0.02309384033967801,40.0,0.0,10.66682942584159,54.14484126984127,0.24385964912280703,0.17045454545454544,586.0,78.0,197.0,6.234374999999999,4.84375,-0.230846722138636,26.0,0.0,7.70596106514301,60.104166666666664,0.0,0.0,586.0,24.0,27.0,0.5937500000000001,3.156249999999999,-0.2137686521149338,23.0,0.0,5.932481431702926,62.92509920634921,0.0,0.0,586.0,11.0,9.0,0.03125,1.6250000000000004,-0.5513307984790874,17.0,0.0,4.005855089740517,63.75099206349206,0.0,0.0,586.0,2.0,0.0,0.0,0.8749999999999999,1.0,10.0,0.0,2.724311839712921,63.90625,0.0,0.0,586.0,0.0,0.0,0.0,0.31250000000000006,0.0,10.0,0.0,1.7399263633843818,63.96875,0.0,0.0,586.0,0.0,0.0,mRNA
AF221915.1,46.06153846153846,20.430769230769233,0.5217476793950524,70.0,0.0,13.337015270717842,4.408653846153846,0.09985119047619047,0.10081967213114754,664.0,1138.0,7108.0,54.50769230769231,18.52307692307693,0.48530049334616954,70.0,0.0,14.195457228182534,10.395673076923076,0.1026230831315577,0.11859443631039532,664.0,629.0,3145.0,63.44615384615385,15.138461538461543,0.4370518100112265,70.0,0.0,14.661175231597145,21.290384615384614,0.06210739614994934,0.10543130990415335,664.0,291.0,1131.0,15.015384615384622,12.000000000000004,0.3620617672326823,70.0,0.0,14.707402636349231,49.684615384615384,0.10052083333333335,0.13186813186813187,664.0,166.0,573.0,13.338461538461539,9.66153846153846,0.33957316125426457,70.0,0.0,14.037616412917577,53.69375,0.18592132505175987,0.17142857142857143,664.0,93.0,275.0,8.246153846153845,7.353846153846156,0.3502297864555667,65.0,0.0,12.637466602534605,58.08846153846154,0.06666666666666667,0.11764705882352941,664.0,47.0,108.0,2.7692307692307705,6.061538461538461,0.47313303148753433,59.0,0.0,11.146406006597163,62.13269230769231,0.05128205128205128,0.1111111111111111,664.0,25.0,40.0,1.7692307692307685,4.984615384615384,0.5355851327796188,52.0,0.0,10.512252642573891,62.96298076923077,0.09259259259259259,0.15,664.0,18.0,30.0,1.4,4.246153846153845,0.34221626569819946,52.0,0.0,10.21165362820759,63.32067307692308,0.13888888888888887,0.17647058823529413,664.0,15.0,23.0,0.06153846153846155,2.0307692307692307,0.27698786940714876,43.0,0.0,6.917022994077127,64.78653846153846,0.0,0.0,664.0,2.0,1.0,mRNA
