nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
NC_007438.1,3316909.0000000033,11611.535299262452,1052051939.0,3542.1150350607986,4.7132234659839386e-05,0.26713447716869526,49835554.9353896,49888769.63814833,5997.101774748637,6907.676987463592,11611.535299262452,37595.82363848603,1052048396.884965,2488889336008230.5,30688.146651022435,15344.073325511217,15.024697673463322,0.1989722479654917,0.06844722153498314,mRNA
NC_007438.1,1263440.9999999981,2196.658820393889,433652499.0,270.06624312917455,0.00011977871015214289,0.512241020620655,20625537.54377214,20648290.487859573,945.9009192491436,1135.2340269539714,2196.658820393889,7049.661430941107,433652228.9337569,426351900071032.06,5914.427403987136,2957.213701993568,16.32489173912527,0.1834489411734778,0.06819613380645285,mRNA
NC_007438.1,1282486.0,2311.992763506617,448722476.0,195.4251999630432,0.00011929954790929492,0.5211549562159392,21204998.50323442,21228135.442471754,1000.6456883224885,1240.017653625193,2311.992763506617,7293.355185343236,448722280.5748,450633734363925.44,6053.3375317180435,3026.6687658590217,16.534292384661057,0.1811139963590981,0.07126265281346149,mRNA
NC_007438.1,2578146.9999999953,8217.87516943887,947702435.0,1954.5545073958683,6.542166395735657e-05,0.3463305933622832,42567917.653354615,42610043.26252847,4124.02319655196,5119.043708524478,8217.87516943887,28883.757601372832,947700480.4454926,1815615786834547.8,23764.713892848355,11882.356946424177,16.51105140760193,0.18111732495996524,0.07500367931677826,mRNA
NC_007438.1,1231926.0000000002,4711.135294699527,336069668.0,1644.4333557667187,0.0001068787140353127,0.32090416994159326,17262374.005983707,17284266.689487617,2647.9394902138783,3019.320977015443,4711.135294699527,16675.886372417226,336068023.56664425,298745874993331.2,13656.565395401783,6828.282697700892,14.012508873084668,0.2132756822925817,0.07448705265561431,mRNA
NC_007438.1,7407235.999999991,19851.355905432385,2800085416.0,8202.607566774735,2.2680524827344534e-05,0.19740585148891332,126173520.13873142,126298878.8583147,10467.180066321118,11942.485890709959,19851.355905432385,68023.99119968004,2800077213.392433,1.595140680086725e+16,56081.50530897008,28040.75265448504,17.033819381309247,0.17564821769191943,0.07502586192119189,mRNA
NC_007438.1,6185417.000000012,21427.46416987224,2105485547.0,8299.818347850673,2.5705623404210207e-05,0.1949341584179071,97788427.2133027,97891092.25702487,10908.418246402194,12105.548711737441,21427.46416987224,67536.86881044031,2105477247.181652,9582665943273354.0,55431.32009870287,27715.660049351434,15.809512473177234,0.18910181024953487,0.07003045959876102,mRNA
NC_007438.1,5005664.000000001,15728.43273721833,1792389464.0,6489.526860079043,3.1963791417082726e-05,0.22984177264326472,82517348.07230915,82603438.18239261,8310.439216271523,9352.377509268417,15728.43273721833,51542.61254250739,1792382974.47314,6823327999552358.0,42190.235033238976,21095.117516619488,16.484795637963142,0.18141405475937558,0.06315724495850654,mRNA
NC_007438.1,714202.0000000003,3636.7029921060484,188794604.0,967.4858416885274,0.00017362034830482125,0.38392773376607653,9938874.566560743,9952260.262278585,1847.9391515928319,2047.054326303926,3636.7029921060484,12571.15991296825,188793636.5141583,99047484328129.42,10524.105586664326,5262.052793332163,13.916055354872626,0.21448061113435873,0.0906452247895576,mRNA
NC_007438.1,2193910.000000001,7375.538322634591,784533996.0,2680.917896262115,7.475238273219956e-05,0.3428763195061004,35795222.64241669,35831655.448430054,3839.6086524606953,4516.719673769396,7375.538322634591,26366.288231064675,784531315.0821037,1283907532175007.2,21849.56855729528,10924.78427864764,16.315720627745293,0.18325359924592527,0.06585929585727487,mRNA
NC_007438.1,559261.9999999997,3718.357157406845,110599380.0,894.8500144897786,0.00022648895627928726,0.39218770467663716,6074069.848313896,6082077.8542281985,1867.83986825091,2197.176006214592,3718.357157406845,11818.32241269384,110598485.1499855,36991671024893.086,9621.146406479249,4810.5732032396245,10.860866370885024,0.27438455107499615,0.053035578325273794,mRNA
NC_007438.1,1627009.0000000016,6364.821249294453,538091195.0,1211.0,9.629121084558629e-05,0.37816954653147444,25249788.50054808,25276692.917877436,2970.127896619447,3436.7471051334105,6364.821249294453,18498.731545440198,538089984.0,638911204864675.2,15061.984440306787,7530.992220153394,15.519144946677034,0.19255339648277,0.05511041678618081,mRNA
NC_007438.1,3943237.0000000033,11021.627843152837,1400123795.0,3924.349689253178,3.6940885538116667e-05,0.25538939279069833,67153188.11442883,67230154.54440616,5648.507112635116,6602.463498384966,11021.627843152837,40353.95116884707,1400119870.6503108,4519893680064737.0,33751.4876704621,16875.74383523105,17.029965004494727,0.17566770018973785,0.0859011346136571,mRNA
NC_007438.1,2292429.0,8239.574444983074,752930451.0,2771.0,7.183065066209974e-05,0.3186414914492764,34585853.47620367,34620912.637234025,4455.146121138329,5170.3971096274345,8239.574444983074,28752.788811422688,752927680.0,1198607591834990.8,23582.391701795255,11791.195850897628,15.086990033804176,0.1981321143738687,0.05793942914859869,mRNA
NC_007438.1,4910224.0,17036.96776763298,1777029752.0,6031.9411322289125,3.14989024261758e-05,0.20731208188292247,82878733.92135863,82968187.51881772,8937.101154037417,9922.808074773962,17036.96776763298,56793.3271411531,1777023720.0588677,6883720140157700.0,46870.51906637914,23435.25953318957,16.878809178839628,0.1771209621834491,0.07105164692345009,mRNA
NC_007438.1,3035095.999999989,11770.5359541188,862010168.0,4609.0048519628035,5.084957224856608e-05,0.2515644726553838,42019133.17427907,42064583.845407516,6084.29618079727,7065.186636443243,11770.5359541188,38720.83047216877,862005558.9951481,1769429214087319.0,31655.643835725525,15827.821917862762,13.844416510805335,0.21585348642293176,0.0704088688331655,mRNA
NC_007438.1,2067210.0,5577.3928598163975,698167476.0,1213.4653753913515,6.498291578181866e-05,0.3296896829278041,34839458.594314724,34882764.3395519,2680.400771537681,3144.524986458378,5577.3928598163975,17896.29340622707,698166262.5346246,1216807247968713.8,14751.76841976869,7375.884209884345,16.85337173984004,0.17752565828993203,0.06743425742956763,mRNA
NC_007438.1,1740934.999999995,4684.6919650371665,522764035.0,1387.7333762386706,7.52469219126506e-05,0.32978294781938694,26586476.47275065,26620366.195205286,2147.742213619529,2706.820469358488,4684.6919650371665,13204.784767503099,522762647.26662374,708643896366828.4,10497.96429814461,5248.982149072305,15.27137800822588,0.19591730891618875,0.06386167538440692,mRNA
NC_007438.1,4221048.0000000065,9915.089228860827,1655789560.0,3397.5102988246226,3.9168787782875976e-05,0.2965964680030466,74743982.21879956,74819443.09841122,5380.844968164332,6171.551259580557,9915.089228860827,34222.46656125683,1655786162.4897013,5597949065556394.0,28050.915301676272,14025.457650838136,17.707446638559773,0.16902228590565904,0.06622797027534054,mRNA
NC_007438.1,2494398.000000004,7575.698725138354,760737476.0,3086.2692708090126,5.0780455511376473e-05,0.24813490422077483,39194886.25592053,39246560.4856851,4040.409715382515,4458.961000552332,7575.698725138354,24699.244707642363,760734389.7307292,1540292509956539.0,20240.28370709003,10120.141853545016,15.713164561517635,0.19034286399281658,0.07450514602944142,mRNA
NC_007438.1,3821446.0000000047,16898.695259618737,1088846676.0,6161.717090351905,3.454189853788326e-05,0.2104511171226533,55402485.21337348,55472570.611683756,8236.179836269748,9194.029534309853,16898.695259618737,49983.70068708634,1088840514.2829096,3077206090268240.5,40789.671152776486,20394.835576388243,14.49778047717367,0.20601317558704108,0.07186800550308284,mRNA
NC_007438.1,2287444.0000000033,8318.024693747793,763729496.0,2631.600123711465,6.411814526024089e-05,0.30216492565756775,36645566.60901289,36687280.41490134,3972.632237756753,4700.4314506300125,8318.024693747793,24265.951689632817,763726864.3998762,1345956544241603.5,19565.520239002806,9782.760119501403,16.020312020321736,0.18658131279206716,0.0716682917290663,mRNA
NC_007438.1,1139532.0000000023,4973.644019910044,345799376.0,1172.2982471686964,0.00012841529095570202,0.3997568805726768,16808424.103065107,16827600.862414386,2120.4827433317137,2696.1981647612056,4973.644019910044,16452.86969329591,345798203.70175284,283168150784729.44,13756.671528534705,6878.335764267353,14.750287050354947,0.20249816681622151,0.06812708703892842,mRNA
NC_007438.1,2888269.0000000033,9640.820208088655,980622251.0,3224.0,5.331913336327047e-05,0.28996040074244833,46177226.50415954,46227283.13295335,5378.131286855367,6023.137297725754,9640.820208088655,31503.39095325991,980619027.0,2136961705854233.8,25480.253655534158,12740.126827767079,15.987855183904092,0.1870160941475739,0.06659411569160768,mRNA
