nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
U85256.1,557.5,347.1799810374919,3231.460988523326,5.157365287830242,0.35754857997010464,9.559624162349008,596.4572490966976,596.9565855165891,101.25013813827698,154.10354609941106,347.1799810374919,706.9191469580509,3226.3036232354957,356357.1649916248,552.8156008586398,276.4078004293199,1.0698784737160496,1.0578462376693034,0.22524464338043468,mRNA
AF221906.1,486.2500000000001,312.72617971638437,3179.5846759601773,3.5966828225395755,0.3736075407026563,9.318682822064632,502.7862368840261,503.2481444108276,76.64784090259275,159.42937951814338,312.72617971638437,634.6081999418549,3175.9879931376377,253258.69485294117,475.1788204237115,237.58941021185575,1.0340076851085367,1.035373330974697,0.22317474476292398,mRNA
AF221908.1,651.9999999999995,441.734062326225,4501.541724276756,1.0647494958342438,0.2985685071574644,8.653176265991286,699.1873854697322,699.7867746800825,99.31864767713812,189.79783489713722,441.734062326225,802.495419652611,4500.476974780922,489701.53001715266,612.6975847554737,306.34879237773686,1.0723732905977497,0.9021870619097874,0.20893446744347288,mRNA
AF221909.1,488.0000000000004,314.51384277238424,3069.0757313453933,0.0,0.33879781420765004,8.50195788981956,516.4048799149751,516.9262378265736,68.17478936291675,147.3197349334705,314.51384277238424,649.3474524248638,3069.0757313453933,267212.73535353533,502.02771749139333,251.01385874569667,1.0582067211372432,1.0078496387728575,0.24076388868296442,mRNA
AF221910.1,618.4999999999999,372.90597028515464,6184.327558155251,0.5381086831725677,0.2985718135273512,8.51236897389687,697.6304537504079,698.2609377957185,94.49477868757435,160.51013721843069,372.90597028515464,821.8922346888744,6183.789449472079,487568.3372513562,661.3820974704437,330.69104873522184,1.1279392946651707,1.056120880594664,0.23091918103008718,mRNA
AF221911.1,426.24999999999983,300.56206838585797,2315.283905941488,3.7049937891427844,0.4011730205278594,9.314638167358773,410.16947716767027,410.5698379044361,78.79199992049539,139.79173284834098,300.56206838585797,629.0603508913046,2311.578912152345,168567.59179687494,489.26861804296357,244.63430902148178,0.9622744332379365,0.9192877964644072,0.25896854296589855,mRNA
AF221912.1,513.0,342.14827563611254,3227.8657056336424,6.709030236857758,0.3664717348927875,9.4414822130021,531.0112993148074,531.4826809427527,75.91065767533306,129.25006935839417,342.14827563611254,686.2064481240997,3221.1566753967845,282473.84014209587,556.9563787657055,278.47818938285275,1.0351097452530358,0.965243439740435,0.23485558944893997,mRNA
AF221913.1,688.0,522.6062529058013,3956.6634555799933,2.6997071639998746,0.25193798449612403,7.439718806364081,659.2169597332884,659.8517378868474,100.6452233566447,182.39972242713887,522.6062529058013,924.668279485427,3953.9637484159935,435404.3159922929,742.2685570582881,371.13427852914407,0.9581641856588494,0.7526827608976343,0.23670139673974722,mRNA
AF221914.1,621.2500000000003,419.5834784759001,3188.888777241231,3.3079280033946787,0.3160295103957074,8.883812750712924,589.1194700567958,589.6202091782714,81.88849125632069,190.210457874007,419.5834784759001,920.510569397626,3185.580849237836,347651.99107142846,730.300111523619,365.1500557618095,0.948280837113554,1.0269556436727068,0.2691774610540117,mRNA
AF221915.1,670.7499999999994,471.1937412468571,3796.0913108918594,0.4241967483831056,0.3314697477947574,9.632651481868777,654.0968009400443,654.5876804094651,117.19886352898156,199.5756175480789,471.1937412468571,895.1939921028338,3795.6671141434763,428485.0313438439,695.618374554755,347.8091872773775,0.9751722712486692,0.9152602113311696,0.24195461401534424,mRNA
AF221916.1,482.2499999999997,368.51065458634355,3736.0126065517834,6.222498705095745,0.33246932780369814,8.199332918530024,490.36109144180676,490.87161848423597,78.06565868287143,139.79567695662388,368.51065458634355,651.1538705354336,3729.7901078466875,240954.94583333333,511.35819357880973,255.67909678940487,1.016819266857039,0.695850552166948,0.2632425367708113,mRNA
AF221917.1,491.50000000000045,316.06753334396353,3151.237727637384,1.4081240743540526,0.3675822312648352,9.276658381706804,525.3296584050819,525.8149514955486,65.27417845761538,133.10046144329573,316.06753334396353,685.226729018037,3149.82960356303,276481.36321626615,552.1262675747412,276.0631337873706,1.0688294168974188,1.0018421605320496,0.27512127915452256,mRNA
AF221918.1,476.74999999999994,330.2834223161366,2563.3845945613093,0.9488044260411447,0.382450620520888,9.514585350282196,487.9406982410873,488.387325976005,53.85835602730269,120.45491581600666,330.2834223161366,641.0935403974163,2562.4357901352682,238522.18017399256,520.6386245814097,260.31931229070483,1.0234728856656263,0.9005187200730005,0.23766743082374234,mRNA
AF221919.1,499.5000000000003,317.64273804339047,3183.888653341729,0.8663922546881635,0.40974307640974283,10.392542049767407,519.0214350101545,519.4446078770369,81.58268699944101,142.16436659514426,317.64273804339047,723.2059390701518,3183.022261087041,269822.7006525286,581.0415724750076,290.5207862375038,1.0390819519722807,1.0511546326774646,0.2699018593043046,mRNA
AF221920.1,493.2499999999995,345.99644059893785,2598.898223933452,3.834274871066512,0.36560229768542024,9.217413328904188,494.6935920345035,495.15142979287236,69.2978733557017,139.81929884355284,345.99644059893785,712.3561527524668,2595.0639490623853,245174.9384259258,572.5368539089139,286.26842695445697,1.002926694444002,0.8929985860265061,0.2691167333162156,mRNA
AF221921.1,519.0000000000001,321.61699830272073,3403.827930535972,0.36855659748412445,0.3519588953114964,9.133554603096767,570.3323592432749,570.8534487619717,99.11474567182682,152.19942938891793,321.61699830272073,668.7072534125907,3403.4593739384877,325873.65996343695,516.5078240236728,258.2539120118364,1.0989062798521672,1.038252512758543,0.2202129656135597,mRNA
AF221922.1,456.50000000000017,261.9511409465291,3275.719654608531,0.9093016575367976,0.3577948156261408,8.774339490190252,510.2550832671831,510.77655001877264,75.28871662795976,112.39144845551117,261.9511409465291,657.3957278743553,3274.8103529509945,260892.68404907975,545.0042794188441,272.50213970942207,1.1177548373870383,1.1438329500282516,0.2591475436298498,mRNA
AF221923.1,538.4999999999995,394.44862837480576,2840.5144297747265,1.2729473276669572,0.3429278861033738,8.943508708864021,528.5529774771873,529.0306576266264,100.79154334529906,161.01608508192805,394.44862837480576,733.7380929306375,2839.2414824470598,279873.4367088608,572.7220078487095,286.36100392435475,0.9815282775806643,0.8176174069405057,0.24366553764272345,mRNA
AF221924.1,436.5000000000001,279.2824419659834,2979.8394219320867,1.0,0.4108438335242458,9.811685283672544,459.57181158117174,459.99951926944357,58.199541679183554,97.97064688021833,279.2824419659834,631.7782216558377,2978.8394219320867,211599.55772811917,533.8075747756194,266.9037873878097,1.0528563839202099,1.026287213916175,0.27969745093627146,mRNA
AF221925.1,449.00000000000006,266.60314655589093,2959.233025580616,5.537877213842496,0.4008908685968819,9.707210121888178,484.32943334057234,484.7785103339798,73.60615252284495,104.57070564609019,266.60314655589093,645.847419119827,2953.6951483667735,235010.20408163258,541.2767134737368,270.6383567368684,1.078684706771876,1.129790020313616,0.2729769817952247,mRNA
AF221926.1,564.7499999999999,402.55482424922934,3872.22815624417,1.5956414740010774,0.29924745462594077,8.115376742021315,575.6914321057766,576.2600163748409,76.55563072543306,127.32406413062807,402.55482424922934,798.3242066647307,3870.6325147701687,332075.606472332,671.0001425341027,335.50007126705134,1.0193739390983207,0.845219331252627,0.27290212623818805,mRNA
AF221927.1,599.0,381.1196215449987,5028.365215905597,0.11709103702661836,0.3094045631608236,8.576110586960255,639.1822901176158,639.7578708646994,105.86530632968922,184.0979534038384,381.1196215449987,823.1236653819836,5028.248124868571,409290.13333333336,639.0257119781452,319.5128559890726,1.0670822873415957,1.0226208477158019,0.25055316742651423,mRNA
AF221928.1,430.9999999999999,304.9003718337577,2025.0,1.0,0.36813611755607123,8.549947490393736,392.66270512998807,393.0758169803083,74.52419652672992,128.56572485265525,304.9003718337577,649.234389559522,2024.0,154508.5978947368,520.6686647068668,260.3343323534334,0.911050359930367,0.963419442581117,0.2810429514890201,mRNA
AF221929.1,477.2500000000002,322.2294478930615,3406.3801201735732,1.9212501848746004,0.361096560153658,8.964709592168356,540.3797275990283,540.903097917926,67.60255638060384,171.50912039663925,322.2294478930615,568.9298238876169,3404.4588699886986,292576.1613372094,397.42070349097764,198.71035174548882,1.1322781091650667,0.8606201020662649,0.20345032191005358,mRNA
AF221930.1,488.5,339.5596218231419,2533.862378519799,1.756925329440343,0.3725690890481064,9.237970360204308,460.45222336307603,460.87446299638026,74.31164974997873,146.8007422941489,339.5596218231419,689.8087419156,2532.1054531903587,212405.27064220185,543.0079996214511,271.50399981072553,0.9425838758711894,0.9703963014165893,0.26376353516317386,mRNA
