nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
NC_007438.1,48.90163934426229,12.885245901639342,0.6016961797210836,50.0,2.0,8.960932256564911,2.630054644808743,0.12603434816549572,0.11576626240352811,393.0,837.0,4673.0,62.29508196721311,10.393442622950817,0.5726118293547547,50.0,0.0,9.670436083754783,12.551912568306012,0.08504761904761907,0.10557184750733138,393.0,317.0,1293.0,26.737704918032783,7.311475409836064,0.47920560035587434,50.0,0.0,9.848926018851252,39.92404371584699,0.050666666666666665,0.10714285714285714,393.0,130.0,406.0,7.901639344262302,4.655737704918032,0.45192410449167963,44.0,0.0,8.944061581325656,54.31256830601093,0.12333333333333334,0.16666666666666666,393.0,48.0,104.0,0.8032786885245902,2.6885245901639347,0.24120065298728605,44.0,0.0,7.649152923436465,59.81366120218579,0.3666666666666666,0.3333333333333333,393.0,14.0,19.0,0.19672131147540975,2.19672131147541,0.24952795468364872,39.0,0.0,6.996063699180308,60.48196721311476,0.5,0.5,393.0,8.0,7.0,0.03278688524590164,1.606557377049181,0.5058799317927911,33.0,0.0,5.57887904753596,60.771584699453555,0.0,0.0,393.0,4.0,1.0,0.0655737704918033,1.1475409836065575,0.3804597701149419,26.0,0.0,4.598061122297736,60.80546448087431,0.0,0.0,393.0,2.0,1.0,0.016393442622950824,0.8852459016393439,-0.5,18.0,0.0,3.5348307198819167,60.90218579234973,0.0,0.0,393.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mRNA
NC_007438.1,48.71875,12.375000000000004,0.2472903619620778,28.0,4.0,5.4097712520956005,2.546626984126984,0.11164434523809523,0.10432330827067669,396.0,990.0,5784.0,69.828125,9.437499999999996,0.1982515727308857,27.0,0.0,6.277128623025021,10.873015873015873,0.10282186948853615,0.10876132930513595,396.0,307.0,1099.0,45.703125,6.062499999999997,0.06108299643738504,25.0,0.0,6.146327663735477,38.544642857142854,0.04479166666666667,0.02830188679245283,396.0,104.0,261.0,2.984374999999999,3.0625,-0.02365549466236765,22.0,0.0,4.743004717476043,60.84474206349206,0.0,0.0,396.0,24.0,40.0,0.31250000000000006,1.4374999999999996,0.38934982651983796,12.0,0.0,3.325446398605757,63.47867063492063,0.0,0.0,396.0,4.0,3.0,0.015625,0.9687499999999994,0.09120521172638428,12.0,0.0,2.7097552357177945,63.84424603174603,0.0,0.0,396.0,1.0,0.0,0.0,0.21875000000000008,0.0,7.0,0.0,1.2179484543690673,63.96875,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mRNA
NC_007438.1,54.606557377049185,13.344262295081963,0.5402092447690752,64.0,0.0,12.26201016588432,4.787431693989071,0.09194444444444441,0.12051649928263988,407.0,641.0,3300.0,32.86885245901639,11.27868852459016,0.49158902911463537,64.0,0.0,12.769239611161085,31.079234972677597,0.10256410256410256,0.1320754716981132,407.0,290.0,1172.0,22.016393442622963,9.311475409836063,0.4753278926257459,62.0,0.0,12.548321007937588,43.30765027322404,0.09743589743589745,0.12883435582822086,407.0,149.0,471.0,10.16393442622951,7.245901639344262,0.42550670599630663,62.0,0.0,11.75383542244259,52.256830601092894,0.07894736842105263,0.11538461538461539,407.0,72.0,186.0,3.2295081967213113,5.278688524590165,0.34518427030722737,58.0,0.0,10.707942735385473,57.14043715846994,0.0,0.0,407.0,36.0,75.0,3.6885245901639334,4.2950819672131155,0.23355869871509397,53.0,0.0,9.891782087274963,57.68032786885246,0.0,0.0,407.0,22.0,37.0,0.7868852459016389,2.918032786885246,0.06972481351457128,53.0,0.0,8.858255540005596,60.075409836065575,0.0,0.0,407.0,7.0,7.0,0.04918032786885247,2.229508196721311,-0.12744965118374466,53.0,0.0,7.978235645832017,60.739344262295084,0.0,0.0,407.0,3.0,1.0,0.016393442622950824,1.4426229508196722,-0.286114695021578,45.0,0.0,6.532452631471895,60.90218579234973,0.0,0.0,407.0,1.0,0.0,0.016393442622950824,1.4426229508196722,-0.286114695021578,45.0,0.0,6.532452631471895,60.90218579234973,0.0,0.0,407.0,1.0,0.0,mRNA
NC_007438.1,50.603448275862085,14.862068965517247,0.3871700401023611,46.0,2.0,10.99129479345464,2.7755595886267392,0.1320197044334975,0.11392405063291139,431.0,657.0,3422.0,28.01724137931035,12.93103448275862,0.28690216812341557,46.0,0.0,11.779383024890855,27.845130066545675,0.11016260162601624,0.12430939226519337,431.0,332.0,1423.0,33.41379310344827,11.275862068965516,0.1975261364468965,46.0,0.0,11.640880852214655,30.896551724137932,0.11666666666666665,0.12162162162162163,431.0,204.0,731.0,13.879310344827587,8.793103448275863,0.032740783773145876,43.0,0.0,11.287403141509284,44.452510586811854,0.15732600732600732,0.11627906976744186,431.0,119.0,373.0,9.948275862068963,6.724137931034484,-0.07852059868725095,39.0,0.0,10.481170478608993,48.83182093163944,0.2688888888888889,0.1125,431.0,74.0,212.0,4.379310344827586,4.655172413793104,0.1941640786749482,34.0,0.0,8.506694572892599,54.015728977616455,0.2515151515151515,0.17647058823529413,431.0,30.0,58.0,0.5344827586206897,2.1724137931034484,-0.1445453743716367,22.0,0.0,5.199926826522567,57.26013309134906,0.0,0.0,431.0,6.0,5.0,0.017241379310344827,1.206896551724138,-0.22128525734224974,18.0,0.0,3.4579175549577035,57.828191167574104,0.0,0.0,431.0,1.0,0.0,0.0,0.6551724137931036,1.0,10.0,0.0,2.4108356266135913,57.93103448275862,0.0,0.0,431.0,0.0,0.0,0.0,0.3448275862068966,0.0,10.0,0.0,1.8246560765962692,57.96551724137931,0.0,0.0,431.0,0.0,0.0,mRNA
NC_007438.1,50.27419354838711,14.354838709677415,0.3103440282590911,40.0,2.0,9.195189440405954,2.648334214701216,0.09435483870967738,0.10619469026548672,445.0,840.0,4665.0,58.354838709677416,12.258064516129037,0.22279449138551752,40.0,0.0,9.936792959421984,12.429402432575356,0.08176190476190477,0.10440835266821345,445.0,401.0,1754.0,25.46774193548387,9.096774193548388,0.00431515991464128,40.0,0.0,10.14048048333423,38.931782125859336,0.12938988095238096,0.11290322580645161,445.0,172.0,565.0,20.85483870967742,6.870967741935482,-0.01064651886030633,34.0,0.0,8.961357671778313,47.68376520359598,0.20694444444444446,0.17045454545454544,445.0,78.0,170.0,0.46774193548387083,4.032258064516127,-0.053127491483656544,30.0,0.0,6.911812567312627,60.75727128503437,0.4,0.2857142857142857,445.0,17.0,11.0,0.41935483870967755,3.064516129032257,-0.43121147531539744,25.0,0.0,6.397759103003367,61.01374933897409,0.29166666666666663,0.2,445.0,13.0,9.0,0.03225806451612903,1.5161290322580636,-0.16313082278088828,19.0,0.0,3.787679243001816,61.742993125330514,0.0,0.0,445.0,2.0,0.0,0.016129032258064526,0.6129032258064517,-0.9944751381215464,19.0,0.0,2.8924531318012763,61.903754627181385,0.0,0.0,445.0,1.0,0.0,0.016129032258064526,0.6129032258064517,-0.9944751381215464,19.0,0.0,2.8924531318012763,61.903754627181385,0.0,0.0,445.0,1.0,0.0,0.0,0.32258064516129037,0.0,10.0,0.0,1.7668469596940841,61.96774193548387,0.0,0.0,445.0,0.0,0.0,mRNA
NC_007438.1,52.0,12.23333333333333,0.5132927528424887,44.0,2.0,9.06525724339298,2.76271186440678,0.09992063492063492,0.10148849797023005,367.0,689.0,3615.0,28.833333333333336,9.933333333333328,0.41057234355016003,44.0,0.0,9.968060103260925,32.277401129943506,0.10067155067155066,0.11009174311926606,367.0,303.0,1273.0,25.35,7.466666666666668,0.2870741602632879,44.0,0.0,9.306747850648772,41.02598870056497,0.14499178981937602,0.09523809523809523,367.0,118.0,348.0,4.849999999999998,4.766666666666665,0.07939268020307304,41.0,0.0,8.482072597871085,55.03107344632768,0.2261904761904762,0.125,367.0,44.0,105.0,2.6000000000000005,3.7000000000000006,0.1933416974214804,33.0,0.0,7.714272486761147,57.054802259887005,0.24444444444444446,0.1875,367.0,28.0,55.0,0.44999999999999984,2.5333333333333345,0.4812515432643128,27.0,0.0,5.754611677216419,59.215254237288136,0.3333333333333333,0.3333333333333333,367.0,7.0,6.0,0.11666666666666671,1.9333333333333327,0.39541066181614637,27.0,0.0,5.234076380370806,59.603954802259885,0.5833333333333333,0.5,367.0,4.0,3.0,0.03333333333333333,1.7,0.16267870060973527,27.0,0.0,4.927135746726152,59.73446327683616,0.7777777777777777,0.6,367.0,3.0,1.0,0.016666666666666666,0.6333333333333335,-0.9944751381215464,19.0,0.0,2.9380643665893746,59.900564971751415,0.0,0.0,367.0,1.0,0.0,0.0,0.33333333333333337,0.0,10.0,0.0,1.7950549357115013,59.96666666666667,0.0,0.0,367.0,0.0,0.0,mRNA
NC_007438.1,47.75,15.200000000000001,0.6171110649157916,76.0,2.0,11.826242006656214,2.6186440677966103,0.10412698412698408,0.0970873786407767,456.0,867.0,4973.0,49.016666666666666,13.066666666666666,0.5886052466311287,76.0,0.0,12.525795605691302,13.961581920903955,0.18067226890756305,0.1325581395348837,456.0,392.0,1668.0,47.05000000000001,10.06666666666667,0.5666158066315757,76.0,0.0,12.700218720776252,27.09491525423729,0.07232947232947233,0.12972972972972974,456.0,169.0,562.0,12.98333333333333,6.566666666666666,0.48649767242370867,73.0,0.0,12.198861513363543,49.60677966101695,0.06851851851851852,0.1267605633802817,456.0,65.0,156.0,2.166666666666667,4.300000000000001,0.32054203198488646,73.0,0.0,11.347980730802579,57.47344632768362,0.23333333333333334,0.20689655172413793,456.0,25.0,46.0,1.483333333333333,3.966666666666665,0.3808008109815144,68.0,0.0,10.779558844817764,58.21694915254237,0.24074074074074073,0.2608695652173913,456.0,19.0,28.0,0.44999999999999984,3.3666666666666667,0.3386085525416714,68.0,0.0,10.178353938082962,59.04858757062147,0.13888888888888887,0.2,456.0,13.0,18.0,0.33333333333333337,2.666666666666667,0.5302688870447089,54.0,0.0,8.011796857689847,59.44463276836158,0.0,0.0,456.0,4.0,3.0,0.0,1.5999999999999992,1.0,38.0,0.0,5.556377716942336,59.9,0.0,0.0,456.0,0.0,0.0,0.0,1.3000000000000003,1.0,38.0,0.0,5.389186704256343,59.93333333333333,0.0,0.0,456.0,0.0,0.0,mRNA
NC_007438.1,49.80327868852458,12.557377049180328,0.2914821257752872,34.0,2.0,7.259870816183302,2.6601092896174863,0.09000780640124903,0.10211267605633803,383.0,794.0,4325.0,62.75409836065574,10.295081967213115,0.19075507510574463,32.0,0.0,7.782587252163876,10.763934426229508,0.062285714285714285,0.0782608695652174,383.0,327.0,1291.0,24.11475409836066,6.885245901639346,0.08232134864985867,30.0,0.0,7.775746995175126,42.29562841530055,0.17888888888888888,0.14754098360655737,383.0,110.0,285.0,6.688524590163936,4.721311475409838,0.043310577802801384,30.0,0.0,6.792307962714893,55.321311475409836,0.26904761904761904,0.2,383.0,39.0,65.0,0.24590163934426235,2.4918032786885247,-0.3953412935517035,26.0,0.0,4.970809713437274,60.18852459016394,0.0,0.0,383.0,11.0,7.0,0.06557377049180325,1.344262295081967,-0.5614548829468896,21.0,0.0,3.7235856414969084,60.67431693989071,0.0,0.0,383.0,4.0,1.0,0.03278688524590164,0.9508196721311468,-0.9731585518102353,15.0,0.0,3.0751581567121606,60.80437158469945,0.0,0.0,383.0,2.0,0.0,0.0,0.26229508196721313,0.0,8.0,0.0,1.424626949665602,60.967213114754095,0.0,0.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mRNA
NC_007438.1,48.03389830508474,16.271186440677972,0.5713597942605021,52.0,2.0,12.76227293458204,2.6563413208649913,0.0905972558514931,0.11005917159763313,480.0,783.0,4363.0,40.83050847457627,14.169491525423728,0.5204315231423552,52.0,0.0,13.512270057778412,18.882524839275277,0.0699792960662526,0.08759124087591241,480.0,387.0,1752.0,23.45762711864407,11.79661016949153,0.5488477997616195,51.0,0.0,13.54938194977592,38.215663354763294,0.11587301587301589,0.12558139534883722,480.0,197.0,716.0,11.406779661016953,9.457627118644073,0.3896483018126339,51.0,0.0,13.492398404598685,47.495032144944474,0.2115079365079365,0.18181818181818182,480.0,116.0,367.0,10.254237288135592,7.9661016949152526,0.34540655725411934,51.0,0.0,12.741186520719328,49.96376388077148,0.16719576719576723,0.1744186046511628,480.0,76.0,216.0,3.508474576271186,5.932203389830509,0.23011062304985333,48.0,0.0,11.005182764836126,55.45996493278784,0.3151515151515151,0.27906976744186046,480.0,35.0,69.0,3.3898305084745757,4.711864406779662,0.08081331362295417,42.0,0.0,9.398973704265742,55.964348334307424,0.17916666666666667,0.13043478260869565,480.0,21.0,32.0,0.45762711864406763,2.338983050847458,0.15434184066605144,36.0,0.0,7.205483245162873,58.30391583869083,0.0,0.0,480.0,6.0,7.0,0.2711864406779661,2.0677966101694905,0.2988883304614206,30.0,0.0,6.584173131308089,58.50087668030392,0.0,0.0,480.0,5.0,5.0,0.06779661016949153,1.4576271186440681,-0.12370955898233257,21.0,0.0,4.593001433272608,58.765049678550554,0.0,0.0,480.0,2.0,1.0,mRNA
NC_007438.1,53.58333333333335,15.03333333333334,0.476434191121801,58.0,2.0,12.869818266868503,2.8163841807909606,0.07134920634920637,0.09274193548387097,451.0,698.0,3752.0,30.916666666666668,13.033333333333335,0.40868014230922917,57.0,0.0,13.554785952652377,28.048022598870055,0.10589826839826841,0.13114754098360656,451.0,334.0,1410.0,21.41666666666666,10.766666666666671,0.33816441653102797,57.0,0.0,13.51094206765596,40.75932203389831,0.13063492063492063,0.15789473684210525,451.0,170.0,573.0,8.71666666666667,8.166666666666668,0.038872118726594185,57.0,0.0,13.102374678745159,51.0954802259887,0.12547619047619046,0.12903225806451613,451.0,85.0,235.0,5.783333333333333,7.099999999999999,-0.043366683079538206,53.0,0.0,12.370260034992528,53.829378531073445,0.18125,0.09230769230769231,451.0,61.0,157.0,3.3666666666666667,5.766666666666667,-0.19707037094157018,53.0,0.0,11.424194598404837,56.08079096045198,0.12727272727272726,0.07317073170731707,451.0,39.0,87.0,1.9166666666666659,4.766666666666665,-0.21932604371865483,53.0,0.0,10.394496407020185,57.431638418079096,0.0,0.0,451.0,28.0,62.0,1.1166666666666667,3.8333333333333317,0.0038917820826496973,39.0,0.0,8.606522074695574,58.5045197740113,0.0,0.0,451.0,13.0,18.0,1.1333333333333329,3.0333333333333337,0.2231681299745627,31.0,0.0,7.752347314774338,58.838418079096044,0.0,0.0,451.0,8.0,9.0,0.06666666666666664,1.5333333333333334,0.12307692307692365,26.0,0.0,5.024827249656338,59.768926553672316,0.0,0.0,451.0,2.0,1.0,mRNA
