nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
NC_007438.1,5103213.999999996,17101.890498125475,1691876420.0,6448.115749475875,3.2136610379262974e-05,0.22791443122247174,78029732.12262855,78109151.71786612,9161.460566819725,10362.167944011539,17101.890498125475,59832.39569291716,1691869971.8842506,6101039582084628.0,49470.22774890562,24735.11387445281,15.290311580629112,0.1955451584086716,0.08208835833056745,mRNA
NC_007438.1,3361364.0000000047,10819.086649157813,1036359304.0,4295.034523599652,4.045976573795632e-05,0.24235565790108354,51738694.93962367,51802216.995393984,5896.00237257618,6977.382951630552,10819.086649157813,37818.59459212383,1036355008.9654764,2683469685637885.5,30841.21164049328,15420.60582024664,15.392172623858528,0.19427692854994252,0.07134839819632684,mRNA
NC_007438.1,3745605.000000002,9944.695699909083,1370637419.0,3077.10037946333,4.4585587642049795e-05,0.29698673676152176,62132396.535983264,62194497.897348404,5151.300377729002,5884.999999999998,9944.695699909083,37050.66079206875,1370634341.8996205,3868155568703275.5,31165.660792068753,15582.830396034376,16.588080306381276,0.18037258399343867,0.06708224728535722,mRNA
NC_007438.1,2723867.9999999977,11396.344365705027,874887480.0,3828.6720290429557,5.384499787312263e-05,0.2691213252514801,42070098.104084715,42117986.67747603,5923.386994874616,6729.691220447847,11396.344365705027,41569.76579644026,874883651.327971,1773924801764048.5,34840.07457599242,17420.03728799621,15.44498415638524,0.19342514835050484,0.06861945952793491,mRNA
NC_007438.1,1668535.9999999995,7096.7797886577955,486108944.0,1951.3146664686897,8.630320232826864e-05,0.322689777297436,23913710.58537926,23941436.63595,3638.4284812739807,4249.46629690993,7096.7797886577955,26345.010472915852,486106992.68533355,573192388193208.8,22095.544176005922,11047.772088002961,14.332151410205874,0.20842928757703605,0.07173120889441614,mRNA
NC_007438.1,1121278.9999999993,4698.043926857494,294993051.0,1579.7938587235635,0.00010999343904000111,0.31409660630821445,15597764.15124963,15618885.033167489,2468.858819298397,2833.5940642143732,4698.043926857494,17568.08301137383,294991471.2061413,243949569679303.4,14734.488947159458,7367.244473579729,13.91068962430371,0.21475788681873728,0.08654713667756915,mRNA
NC_007438.1,3415360.999999996,11979.302049043898,1061272331.0,4336.371320785298,4.274804332543476e-05,0.22526143394229692,51535669.52176772,51594601.124236986,6238.934072290662,7013.19118814998,11979.302049043898,39594.900753733375,1061267994.6286792,2662002865169116.5,32581.709565583395,16290.854782791697,15.089376941930233,0.198118025604388,0.07810422512292117,mRNA
NC_007438.1,4812561.999999998,17230.25832709684,1725185140.0,5618.517506209309,3.2415166807201665e-05,0.22932178194201328,80251238.36175513,80337114.51084372,8743.861056774487,9718.323124098606,17230.25832709684,56899.382677731,1725179521.4824939,6454051967928417.0,47181.059553632396,23590.529776816198,16.675367166543552,0.17926197176135483,0.07517591289997456,mRNA
NC_007438.1,3597413.0,11626.171049260389,1270764603.0,4371.052330604436,4.2808540470610406e-05,0.24918989468673508,59518104.3708698,59582622.66013379,6512.693409830077,7319.325417300576,11626.171049260389,43854.947666716704,1270760231.9476695,3550088923059888.5,36535.62224941613,18267.811124708063,16.54469597204152,0.1807409795819579,0.0700347198017644,mRNA
NC_007438.1,4617321.999999996,17704.591150248598,1504549380.0,5526.022234738575,3.14756764491048e-05,0.20361337362601029,72667878.9941702,72751357.34334272,8875.809937614165,10473.471123083034,17704.591150248598,64506.92794809342,1504543853.9777653,5292759995298747.0,54033.456825010384,27016.728412505192,15.738100785297249,0.18988929383306014,0.09084247627196125,mRNA
NC_007438.1,3075094.000000003,11953.765841814426,947422796.0,4921.862747462852,4.6394245726038465e-05,0.2569485989005615,46351435.27149376,46405679.216645665,6216.611069685633,6819.46981149743,11953.765841814426,37084.88820057381,947417874.1372526,2153487063558219.5,30265.41838907638,15132.70919453819,15.07317671313258,0.19825536466453458,0.06349077523764625,mRNA
NC_007438.1,1912719.000000005,8084.6182942339965,519530027.0,2649.3272613244653,6.448063376446462e-05,0.25279474435494004,27262860.966668777,27299777.518402506,4066.4291336561037,4693.287817818713,8084.6182942339965,27861.933394469546,519527377.6727387,745277852554274.9,23168.645576650833,11584.322788325417,14.253458540783413,0.20958560263000486,0.07531655177434057,mRNA
NC_007438.1,2071221.0000000026,7437.52025026796,706532555.0,2049.3676937287064,7.692724887075456e-05,0.32902694494054924,32872549.30142069,32906988.859636527,3500.6854145124803,3998.04732525733,7437.52025026796,23576.65883212906,706530505.6323062,1082869915808242.5,19578.611506871726,9789.305753435863,15.87109695267702,0.18834409167595728,0.08013355503762488,mRNA
NC_007438.1,2588658.0000000005,9680.807164665319,736822124.0,3260.8793899571497,5.395330965568516e-05,0.2632948556065713,36864833.35385921,36908903.70235538,5224.89908335126,5915.5403732572395,9680.807164665319,28646.738002970174,736818863.12061,1362267172509742.8,22731.197629712937,11365.598814856468,14.240905269780404,0.20987295681606716,0.06480492769914083,mRNA
NC_007438.1,7150757.000000004,22315.780673787784,2815920995.0,8586.911345474047,2.3354170754229224e-05,0.23214485927160822,126349174.52642074,126475460.58945563,11974.205003285932,13127.280407771928,22315.780673787784,78190.0357928531,2815912408.0886545,1.5996042131314946e+16,65062.755385081175,32531.377692540587,17.66934249428706,0.16925574494756027,0.06384145664870486,mRNA
