nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
NC_007438.1,6.1750217099999976,0.08387959105458187,2391.1219808100004,2.596123282140278e-05,21.37644306354998,301.19477596293376,119.99984931186422,120.15165183848019,0.015466860395349943,0.029553957300834006,0.08387959105458187,0.17987730980764116,2391.1219548487675,14436.419439515359,0.15032335250680715,0.07516167625340357,19.43310565492154,0.15227874419530274,0.25153278688469216,mRNA
NC_007438.1,5.956910490000002,0.10845816355294488,2307.8319920100002,0.0004951052692266528,22.327009986681865,275.74046155119953,115.38272205212601,115.52758428375436,0.024869766328188422,0.04127250901567217,0.10845816355294488,0.22749082148931488,2307.831496904731,13346.622730439969,0.1862183124736427,0.09310915623682135,19.36955780111545,0.15206225565916856,0.23000464944409965,mRNA
NC_007438.1,6.683737430000016,0.06013681432825195,2701.8476284900003,0.00020522822418913853,20.447641472754015,345.3958281693354,133.26731351964662,133.43013253396578,0.015129569150414452,0.02509455600082837,0.06013681432825195,0.12694208893528297,2701.847423261776,17803.60026803167,0.1018475329344546,0.0509237664672273,19.939040830879303,0.1491048429072286,0.23782303192746074,mRNA
NC_007438.1,6.932302720000012,0.08181888389994169,2955.35751424,0.001081946630316799,20.86848663565956,335.0090160068898,141.6923379010621,141.85586056125018,0.017533449735509778,0.033726411360500946,0.08181888389994169,0.16003319167857571,2955.35643229337,20123.08517557285,0.12630678031807477,0.06315339015903738,20.439433132698202,0.1450427864536362,0.22550196583229956,mRNA
NC_007438.1,6.99489498,0.10814666062119313,3065.15035044,0.0017309348015339882,21.348902844190143,318.9992223213523,144.64589841298562,144.80760433090876,0.02430837680967639,0.04606521025773,0.10814666062119313,0.18742764542833545,3065.1486195051984,20969.242272057025,0.14136243517060545,0.07068121758530273,20.678780571625627,0.14283325821758416,0.23317603208231188,mRNA
NC_007438.1,5.863327999999994,0.07082486241169314,2126.5009959999998,0.0012710091593839679,21.034697928093646,291.8387218188502,110.39606603786547,110.54555299332733,0.021084266486783194,0.02721319261768729,0.07082486241169314,0.15392111930710364,2126.49972499084,12220.319286600543,0.12670792668941636,0.06335396334470818,18.828226228835497,0.1574105856888458,0.2520057958491699,mRNA
NC_007438.1,6.951322080000004,0.10659561934612913,3115.515162240001,0.00037319524750422083,22.010201547156612,318.9190431619009,145.25376360448104,145.41225111873376,0.030969091065748203,0.05114844575176391,0.10659561934612913,0.22018922539176516,3115.5147890447533,21144.72277541769,0.16904077964000125,0.08452038982000062,20.895847139984767,0.14136762361542107,0.2568444630363775,mRNA
NC_007438.1,5.979704929999992,0.09504465616083291,2254.2839284899997,0.0005216451548201807,21.517226714841737,288.7174624050534,114.58432486256244,114.73303916896583,0.015519943572772081,0.03423096770063704,0.09504465616083291,0.19361876562031785,2254.2834068448446,13163.670276947449,0.1593877979196808,0.0796938989598404,19.162203855193003,0.1540697721323789,0.27303709195591797,mRNA
NC_007438.1,7.898082950000019,0.0797100019438853,3760.816950249999,1.9664347325047555e-05,20.384693478054647,381.38876413493387,170.94081279092762,171.11804540752289,0.020225739619437806,0.03222929880971288,0.0797100019438853,0.15073613197406754,3760.816930585652,29281.38546409107,0.11850683316435467,0.05925341658217734,21.64332963746946,0.1372119300313356,0.2491793421822846,mRNA
NC_007438.1,7.36171519999999,0.0778283219130253,3292.349640999995,0.00042380717340156194,20.556803573891795,362.22067624919475,154.34223814131147,154.51249990090471,0.0186905562017351,0.02896326739521219,0.0778283219130253,0.14864771287598455,3292.3492171928215,23874.11262562708,0.11968444548077237,0.05984222274038618,20.96552691162403,0.14157926499843887,0.2365192210618768,mRNA
NC_007438.1,6.948958670000002,0.07653215041441376,2960.3066356900013,0.000874313273308071,20.77049816923624,339.73769531865906,142.09352962545788,142.2578946655155,0.021146236716213657,0.041344816988333,0.07653215041441376,0.15425946053943232,2960.305761376728,20237.3085946649,0.11291464355109931,0.05645732177554966,20.44817596036412,0.145096540378028,0.22867324959367022,mRNA
NC_007438.1,7.094433750000004,0.12162283619970699,3264.5796322499996,0.0006337829619938704,22.270981105433524,307.9114863200914,149.77949803677572,149.9377437206767,0.028706457736434883,0.04342496205505333,0.12162283619970699,0.2854548630095233,3264.5789984670378,22481.32699204733,0.24202990095446994,0.12101495047723497,21.112255511128797,0.13966152254205538,0.2203614015843255,mRNA
NC_007438.1,7.132983759999998,0.07807052663359278,3087.202518760001,0.0003841530049903663,20.515024042804406,357.3373540875264,147.17144997057653,147.33935812555083,0.019232776387257802,0.032307120086975644,0.07807052663359278,0.13572311395223224,3087.202134606996,21708.886452849318,0.1034159938652566,0.0517079969326283,20.632522787431185,0.14381009159270094,0.27318329114724915,mRNA
NC_007438.1,7.005883719999992,0.03541492854378184,2993.3154054399997,0.0001265201604522483,20.69688932833161,370.2937056032822,143.34767923061858,143.51273130513093,0.007617526066895016,0.011979160064501261,0.03541492854378184,0.1240984590848471,2993.3152789198393,20595.904046658707,0.11211929902034584,0.05605964951017292,20.4610417414434,0.1458789321641283,0.19405951525656134,mRNA
NC_007438.1,7.599479239999998,0.0871816385491517,3566.6456179600004,8.113759252691751e-05,20.966348916999394,355.97299235143277,162.95762912766997,163.12835482051466,0.01971038478290274,0.03387956183403222,0.0871816385491517,0.19834211432430096,3566.645536822408,26610.86014644773,0.16446255249026875,0.08223127624513438,21.44326262119903,0.13829909605947874,0.29968227078105764,mRNA
NC_007438.1,6.398019240000002,0.05666428891534934,2507.24524176,3.661593840833155e-06,20.683484742589382,352.3878163315448,125.67234349249163,125.83092064515448,0.011172552214030624,0.021321100769148154,0.05666428891534934,0.10638601816471593,2507.2452380984064,15833.420590407162,0.08506491739556778,0.04253245869778389,19.64238286543377,0.15137829314363474,0.23163221172438433,mRNA
NC_007438.1,7.350514419999997,0.10283000863346392,3385.866619239998,3.395563226493513e-05,21.359049316714362,332.0763124682164,155.83945451360262,156.00515307663883,0.022315938178290504,0.04124520844052784,0.10283000863346392,0.23243012022797205,3385.8665852843656,24337.607786465516,0.1911849117874442,0.0955924558937221,21.201163021948425,0.13952213386502665,0.27457216435358756,mRNA
NC_007438.1,7.333055939999987,0.07475338274936988,3307.3310883600006,7.861375377958481e-05,20.864425588985792,352.0030095677933,154.1988498006627,154.36709736822374,0.01828370005611397,0.03165003823545254,0.07475338274936988,0.1731981347273798,3307.3310097462468,23829.20074989067,0.14154809649192726,0.07077404824596363,21.02791129132761,0.1412131653374905,0.24809763747090247,mRNA
NC_007438.1,7.9119460199999985,0.13705791891823496,3934.0743728400003,0.0016351201501408072,21.444366055807176,337.346234554376,174.19538742822732,174.36675528809357,0.027948622211588694,0.05879480800948547,0.13705791891823496,0.25159913090513203,3934.07273771985,30403.76534969791,0.19280432289564656,0.09640216144782328,22.016756305957124,0.1338994369920134,0.2740261829070583,mRNA
NC_007438.1,7.704404420000005,0.11210589031814831,3702.5034432400007,0.0004948432603949144,21.243260055482207,340.65010766677426,166.91411115256733,167.084344864485,0.026072934439715485,0.04431199049663764,0.11210589031814831,0.22637598354993757,3702.5029483967405,27917.178298794155,0.18206399305329993,0.09103199652664996,21.664764990694405,0.13645877770170323,0.2597118765287421,mRNA
NC_007438.1,7.646097000000005,0.1167542441185129,3664.001961000001,2.304842672836296e-05,21.36166116298724,337.13937454775345,165.34622697542522,165.51520630105264,0.029034547991880537,0.04249194489083206,0.1167542441185129,0.23041158601181133,3664.0019379515743,27395.283516880016,0.18791964112097928,0.09395982056048964,21.624918827922944,0.136610485046034,0.26839343167021945,mRNA
NC_007438.1,6.360888480000007,0.1009318952244769,2572.19380224,2.5000000000025578e-05,21.695082445463633,294.4788441034558,126.25645210737558,126.40921254087407,0.029774315875360523,0.048748133357683264,0.1009318952244769,0.22911708999999925,2572.19377724,15979.289015203873,0.18036895664231598,0.09018447832115799,19.848870563342345,0.14874384192544182,0.2792940447087156,mRNA
NC_007438.1,7.748855060000006,0.10379742424486266,3732.4279609600003,0.00012839814331488654,21.164417030662577,343.8398728224536,168.09251451905416,168.26360109211308,0.028345541828362596,0.04590006389890104,0.10379742424486266,0.20524619007465117,3732.427832561857,28312.63945248576,0.1593461261757501,0.07967306308787506,21.69256144520711,0.13644374928227757,0.21579225999616744,mRNA
NC_007438.1,7.42269105000001,0.08520364623647299,3391.2569902499995,5.1716693079799035e-05,20.881914518050674,355.71876711686826,157.09063701438896,157.2598246100205,0.018933805199952365,0.03149347985134413,0.08520364623647299,0.183427491396606,3391.2569385333063,24730.652436374414,0.15193401154526187,0.07596700577263094,21.163569378842563,0.1401258701960343,0.26275091388066635,mRNA
NC_007438.1,7.018305409999994,0.10869157156729521,3185.0333832100005,0.0008498453691199399,22.085103304160732,318.8745463667061,147.535773433228,147.69467038120155,0.037668116980082045,0.059206096807574375,0.10869157156729521,0.21869247533252625,3185.0325333646315,21813.715659011777,0.15948637852495187,0.07974318926247594,21.021566434400597,0.14050044292938615,0.2141532630860985,mRNA
NC_007438.1,6.145928219999994,0.08743060806037917,2331.557110440001,0.0013692818145044808,20.989506447571255,299.09924455846186,118.36037791088249,118.51359529271257,0.015701257892620873,0.030033772219398396,0.08743060806037917,0.16118538752587885,2331.5557411581867,14045.472269204864,0.13115161530648045,0.06557580765324023,19.258340428662315,0.15356061848251096,0.24440606204028162,mRNA
NC_007438.1,6.656906779999998,0.11234950067152553,2813.5386318400006,0.0008925311386437416,21.681741701261046,304.0657855298432,135.04625739014105,135.20247057989062,0.024519706895897796,0.042030499195429526,0.11234950067152553,0.2359537795449144,2813.537739308862,18279.70805090619,0.19392328034948486,0.09696164017474243,20.286637901536167,0.14538479049637668,0.28664407660470653,mRNA
NC_007438.1,7.0617369399999985,0.10845905779637458,3176.72013376,0.0002805385747502223,21.760463179568212,320.5432751125314,147.7861997945896,147.94674976023322,0.017975424046072337,0.03728972698714266,0.10845905779637458,0.23732091724691662,3176.719853221425,21888.24076461707,0.20003119025977395,0.10001559512988697,20.92774073153023,0.14114872481736648,0.25205875185138993,mRNA
NC_007438.1,6.602718900000009,0.09018713027756335,2731.1076000000007,6.456173920878603e-05,21.354839140584918,313.926633764571,132.627065737448,132.78411382768056,0.01991793997986093,0.035574139231089694,0.09018713027756335,0.17413124827565873,2731.1075354382615,17631.620885002427,0.13855710904456903,0.06927855452228451,20.08673513837577,0.14731227898719007,0.21026205982246654,mRNA
NC_007438.1,7.135707379999999,0.08559562422768728,3143.14967044,6.605436738328897e-05,20.97432793925284,332.3006554556585,148.16280347036158,148.32807156799868,0.025060569740371172,0.0394046901576323,0.08559562422768728,0.17176986145600184,3143.1496043856328,22001.21681508134,0.13236517129836955,0.06618258564918478,20.763576136212247,0.14275064167200263,0.22737474401381547,mRNA
NC_047072.1,7.069880970000003,0.10967836061147225,3189.73059729,0.00010037112473911339,21.78254494714639,320.1590355808798,148.23138306898912,148.39206754225884,0.028863164425668074,0.04399479666617892,0.10967836061147225,0.2411396972961047,3189.7304969188754,22020.205709466307,0.1971449006299258,0.0985724503149629,20.966602365441105,0.14086495987457287,0.2601438145953735,mRNA
NC_047072.1,7.095640499999996,0.08332889588481467,3141.490401000001,0.00018517734209580139,21.139740661889522,354.59855300191794,147.92128231724504,148.0859137341611,0.018963355577448687,0.029855455755979372,0.08332889588481467,0.15396746333926742,3141.4902158226587,21929.4378464814,0.12411200758328805,0.06205600379164403,20.84678364373803,0.14221709332689447,0.24556264367869102,mRNA
NC_047072.1,6.258702499999994,0.09612453240628017,2519.4376359999997,0.00027393049678930135,21.99603938143198,294.87443787859803,123.81557893489615,123.9657494921322,0.02419646985739026,0.0450061393861844,0.09612453240628017,0.2031885930991446,2519.437362069503,15367.507047146075,0.15818245371296022,0.07909122685648011,19.78294685438336,0.14931670200001435,0.23541202992249927,mRNA
NC_047072.1,5.993165030000005,0.1084770203377205,2306.1412972900002,0.00038140698477303665,21.969471223899628,278.47754361874473,115.87988580564175,116.02684830706436,0.03247567772472171,0.0539619025055459,0.1084770203377205,0.20406829122514886,2306.1409158830156,13462.229528070522,0.15010638871960297,0.07505319435980148,19.33534037951257,0.15234795845930443,0.20493456129921686,mRNA
NC_047072.1,7.189496509999985,0.1353597415754291,3323.64933121,4.7775800003938294e-05,22.022868098357794,310.41156547248164,152.33016497346057,152.4907661408633,0.02685355539925916,0.057544256169155296,0.1353597415754291,0.2781070192304669,3323.6492834342002,23253.433758227457,0.2205627630613116,0.1102813815306558,21.18787661438908,0.13892462014309934,0.2584485393590994,mRNA
NC_047072.1,7.159545869999997,0.13937643923740953,3301.84696689,0.00048341207147556566,22.06843881845261,309.29728183395304,151.49000940161844,151.65006228239417,0.03383747347926491,0.05622822231340638,0.13937643923740953,0.2775608621457588,3301.846483477929,22997.74139025403,0.22133263983235243,0.11066631991617622,21.15916458282549,0.13902242382501803,0.251735355350421,mRNA
NC_047072.1,6.532276250000004,0.09156461565417925,2726.9806202500004,0.00012271169215982046,21.840268415878242,303.21603248924873,131.65183896169592,131.80590787218287,0.0216424811342184,0.038211595848972546,0.09156461565417925,0.22177605059169173,2726.980497538308,17372.79735001036,0.18356445474271918,0.09178222737135959,20.154052572668803,0.14676691989588728,0.25422227996039076,mRNA
NC_047072.1,7.719302080000004,0.11511412251430182,3766.129613440001,0.000725763311135563,21.54771656938878,337.2462705591113,168.4184734008129,168.5874834517717,0.035274122328280644,0.05689654164758764,0.11511412251430182,0.24104517650817459,3766.12888767669,28421.7395766014,0.18414863486058694,0.09207431743029347,21.817836853045247,0.13545167232436744,0.25048601262125564,mRNA
NC_047072.1,7.52964249000001,0.11497346482754338,3607.6720832100004,0.001392010511916415,21.736313096409233,331.64289835459624,162.6379846026062,162.803857144038,0.024503352160391977,0.04772465769331845,0.11497346482754338,0.25458790462684655,3607.6706911994884,26505.09590097634,0.2068632469335281,0.10343162346676404,21.59969544617861,0.13677006100308595,0.25317059776748513,mRNA
NC_047072.1,7.505790749999995,0.14312367736299353,3656.9232562499988,0.0016359413166562148,22.24948783710765,321.10592726761604,163.20704469149143,163.37017021416221,0.029331510440010606,0.05328263274275494,0.14312367736299353,0.30532474970419704,3656.921620308682,26689.812515804333,0.2520421169614421,0.12602105848072104,21.74415063349475,0.13533730274733985,0.2451676790562975,mRNA
NC_047072.1,5.853516969999987,0.09916168751011324,2208.407839689999,0.0026562645295607843,22.094978795856065,273.1683076926367,111.96226690442326,112.1068276707718,0.022057770228860633,0.04179339494301903,0.09916168751011324,0.23066358959423963,2208.4051834254697,12567.940810404127,0.1888701946512206,0.0944350973256103,19.12734984424646,0.15418646232133063,0.2327456617059528,mRNA
NC_047072.1,6.3047694400000145,0.12664211646533802,2635.2206233600004,0.0003243410021165216,22.83985185666039,277.70504398828854,126.63057928049156,126.77739739273717,0.03216417472250428,0.0603870714848536,0.12664211646533802,0.29525807831146195,2635.2202990189985,16072.508489676002,0.23487100682660833,0.11743550341330417,20.08488660617719,0.14636576785730143,0.253470427990813,mRNA
NC_047072.1,5.611191300000001,0.10742862367724028,2042.045721,0.0006114985462206483,22.276909361475518,261.95810535475715,105.30167643836995,105.44236010356106,0.026879031853585027,0.04705711316043768,0.10742862367724028,0.2326231165477627,2042.0451095014537,11118.091304209045,0.185566003387325,0.0927830016936625,18.766367213031916,0.15679985910416025,0.23639053340758112,mRNA
NC_047072.1,6.3798326300000054,0.13653037009013422,2714.96228809,0.0005152900000001788,22.989108832885876,286.5076972887519,129.27391067554882,129.4210637233894,0.024074961364730686,0.05448052805473246,0.13653037009013422,0.25983931527007925,2714.9617728000003,16749.811735293624,0.20535878721534678,0.10267939360767339,20.26290001208836,0.14488543497951312,0.22128588292893192,mRNA
NC_047072.1,6.526756250000008,0.15219372788239444,2895.5699102500007,0.00243655915048488,23.493038112666326,279.4721734825834,134.8491552285204,134.99596981226262,0.041913671808612815,0.07144993978445888,0.15219372788239444,0.33775299669017905,2895.5674736908504,18223.91186555332,0.2663030569057202,0.1331515284528601,20.660976151594483,0.14181540502752965,0.24580071577036794,mRNA
NC_047072.1,6.926455489999985,0.14983842822472837,3152.4743796099992,0.0008781377719153603,22.61859141271505,292.70327475494827,145.24807177036158,145.4028380068831,0.04245970112540348,0.0705139278273497,0.14983842822472837,0.3040194261405278,3152.4735014722273,21141.985300455886,0.23350549831317807,0.11675274915658904,20.970043333139486,0.13996641013911315,0.25951460840469653,mRNA
NC_047072.1,7.033225849999999,0.14955558308946487,3271.5540062500004,0.0007290138488979779,22.74916281836734,301.6080784455792,149.15991138984322,149.31552949308542,0.03511048925002224,0.056733596691123225,0.14955558308946487,0.30756878531441684,3271.5532772361516,22295.127347800466,0.2508351886232936,0.1254175943116468,21.207894438629925,0.1384488004069557,0.2526059473950762,mRNA
NC_047072.1,5.714553340000018,0.09727183458177772,2093.4651193600002,0.0005626287874646495,21.932306144741126,270.5197504761009,107.81106638735267,107.95471877137366,0.028368780505631398,0.045445415734285906,0.09727183458177772,0.20079728454392431,2093.4645567312127,11654.221305006376,0.15535186880963842,0.07767593440481921,18.86605303562576,0.15630904211361749,0.21696292005019016,mRNA
NC_047072.1,7.494064629999992,0.12798012501804937,3592.3600576899994,0.0009167883601884717,21.83950562842515,328.59747850228376,161.94783893383476,162.11300760392731,0.034460054964175334,0.06080225477593065,0.12798012501804937,0.2145122029718745,3592.3591409016394,26280.627234391,0.15370994819594386,0.07685497409797193,21.610147087006766,0.13645290767957866,0.18761182963600256,mRNA
NC_047072.1,7.243259409999998,0.12393800055188958,3350.800573209999,0.002256860379281672,21.81338414883584,324.6702002750409,153.7370343962138,153.8994613135678,0.02095838430779473,0.037933519391385506,0.12393800055188958,0.24725687024161772,3350.7983163496197,23685.044192606354,0.2093233508502322,0.1046616754251161,21.224841703717725,0.1389253039270954,0.2585984660053789,mRNA
